date,akher gur (red sugar)_avg_retail_price,akher gur (red sugar)_avg_wholesale_price,bull (3 years)_avg_retail_price,bull (3 years)_avg_wholesale_price,bull (60 kg meat)_avg_retail_price,bull (60 kg meat)_avg_wholesale_price,chitta gur (red sugar)_avg_retail_price,chitta gur (red sugar)_avg_wholesale_price,cow (2 litre milk)_avg_retail_price,cow (2 litre milk)_avg_wholesale_price,date gur (red sugar)_avg_retail_price,date gur (red sugar)_avg_wholesale_price,firewood - log(doom)_avg_retail_price,firewood - log(doom)_avg_wholesale_price,firewood - mango_avg_retail_price,firewood - mango_avg_wholesale_price,firewood - shal_gozari_avg_retail_price,firewood - shal_gozari_avg_wholesale_price,firewood - shimul_avg_retail_price,firewood - shimul_avg_wholesale_price,firewood - tamarind_wood apple_avg_retail_price,firewood - tamarind_wood apple_avg_wholesale_price,garlic (local) - big size_avg_retail_price,garlic (local) - big size_avg_wholesale_price,goat (female - 6 kg meat)_avg_retail_price,goat (female - 6 kg meat)_avg_wholesale_price,goat (male - 6 kg meat)_avg_retail_price,goat (male - 6 kg meat)_avg_wholesale_price,gold (gini)_avg_retail_price,gold (gini)_avg_wholesale_price,gold-tejab_avg_retail_price,gold-tejab_avg_wholesale_price,goor_avg_retail_price,goor_avg_wholesale_price,gram-husk_avg_retail_price,gram-husk_avg_wholesale_price,iodized salt (loose) - ordinary_avg_retail_price,iodized salt (loose) - ordinary_avg_wholesale_price,iodized salt (packed)_avg_retail_price,iodized salt (packed)_avg_wholesale_price,kharh (paddy straw)_avg_retail_price,kharh (paddy straw)_avg_wholesale_price,khesari-husk_avg_retail_price,khesari-husk_avg_wholesale_price,masur-husk_avg_retail_price,masur-husk_avg_wholesale_price,paddy-husk_avg_retail_price,paddy-husk_avg_wholesale_price,ram (6 kg meat)_sheep_avg_retail_price,ram (6 kg meat)_sheep_avg_wholesale_price,silver_avg_retail_price,silver_avg_wholesale_price,sugar (imported)_avg_retail_price,sugar (imported)_avg_wholesale_price,sugar (local)_avg_retail_price,sugar (local)_avg_wholesale_price,sugar (o.m.s._t.c.b.)_avg_retail_price,sugar (o.m.s._t.c.b.)_avg_wholesale_price,wheat-husk_avg_retail_price,wheat-husk_avg_wholesale_price
2013-05-01,52.5,4500.0,,,,,33.0,,,,85.0,,,,8.0,587.0,14.5,,,,7.0,700.0,,,,,,,42970.5,47667.0,47170.0,55000.0,,,45.0,4300.0,11.5,920.0,23.5,2550.0,9.0,800.0,38.0,3567.0,20.5,1900.0,13.5,1033.0,,,1041.0,1120.0,47.0,4500.0,48.5,4667.0,,,29.0,2733.0
2013-05-02,56.0,4825.0,32500.0,16000.0,29250.0,14000.0,,,36500.0,20000.0,78.5,9000.0,,,5.5,525.0,,,,,,420.0,,,1950.0,1400.0,2350.0,1600.0,43940.5,49750.0,,50000.0,,,31.0,2210.0,13.5,1238.0,24.5,2640.0,7.0,300.0,28.0,2333.0,27.0,2273.0,7.0,500.0,1950.0,,1116.5,1225.0,47.0,4451.0,49.5,4793.0,,,27.0,2450.0
2013-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-05,65.0,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,2100.0,,,,,,,,,,,,,47.0,4340.0,,,,,,
2013-05-06,65.0,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,2100.0,,,,,,,,,,,,,47.0,4340.0,,,,,,
2013-05-07,65.0,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,2100.0,,,,,,,,,,,,,47.0,4360.0,,,,,,
2013-05-08,55.5,4800.0,32500.0,40500.0,29250.0,15000.0,33.0,,36500.0,25000.0,84.0,9000.0,,,5.5,551.0,,,,,7.0,700.0,,,1950.0,1950.0,2350.0,1800.0,43741.5,50842.0,47170.0,52500.0,,,32.0,3264.0,13.5,1118.0,24.0,2570.0,8.0,550.0,31.5,3067.0,26.0,2164.0,9.5,675.0,1950.0,,1116.5,1223.0,47.0,4481.0,48.5,4650.0,,,27.5,2428.0
2013-05-09,65.0,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,,,,,,,47.0,,,,,,,
2013-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-12,65.0,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,,,,,,,47.0,,,,,,,
2013-05-13,65.0,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,,,,,,,47.0,4360.0,,,,,,
2013-05-14,65.0,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,,,,,,,47.0,4360.0,,,,,,
2013-05-15,54.5,4733.0,32500.0,40500.0,29250.0,15000.0,40.5,,36500.0,25000.0,83.0,,,,5.5,551.0,,,,,7.0,607.0,,,1950.0,1950.0,2350.0,1800.0,43987.0,49967.0,,52500.0,,,32.0,2804.0,12.5,1044.0,24.5,2527.0,8.0,550.0,30.5,2757.0,27.0,2284.0,9.5,655.0,1950.0,,1116.5,1243.0,47.0,4485.0,48.5,4655.0,,,27.5,2461.0
2013-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-21,65.0,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,2100.0,,,,,,,,,,,,,47.0,4370.0,,,,,,
2013-05-22,57.0,4943.0,32500.0,40500.0,29250.0,15000.0,40.5,,36500.0,25000.0,84.0,,,,5.5,551.0,,,,,7.0,700.0,,,1950.0,1950.0,2350.0,1800.0,42995.0,49178.0,47170.0,52500.0,,,32.0,2680.0,13.5,1052.0,23.0,2411.0,7.0,550.0,31.5,2780.0,27.0,2273.0,10.5,675.0,1950.0,,2899.5,1314.0,47.0,4478.0,48.5,4671.0,,,27.5,2375.0
2013-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-26,65.0,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,2100.0,,,,,,,,,,,,,47.0,4360.0,,,,,,
2013-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-29,55.0,4875.0,32500.0,,29250.0,,33.0,,36500.0,,80.0,,,,5.5,569.0,,,,,7.0,700.0,,,1950.0,,2350.0,,43763.0,48000.0,,55000.0,,,33.0,2640.0,13.5,1003.0,24.5,2467.0,8.0,550.0,33.5,2850.0,25.5,1910.0,11.0,707.0,1950.0,,1166.0,1225.0,47.0,4470.0,48.5,4603.0,,,28.5,2470.0
2013-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-02,65.0,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,2200.0,,,,,,,,,,,,,47.0,4300.0,4350.0,4400.0,,,,
2013-06-03,61.5,5400.0,,,,,,,,,90.0,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1300.0,25.5,2400.0,,,,,,,,,,,,,47.0,4300.0,2202.0,4800.0,,,,
2013-06-04,61.5,5400.0,,,,,,,,,90.0,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1300.0,25.5,2400.0,,,,,,,,,,,,,48.0,4300.0,2202.0,4800.0,,,,
2013-06-05,59.5,5022.0,32500.0,38667.0,29250.0,18000.0,,1250.0,36500.0,25333.0,83.5,,,,5.5,531.0,,,,,7.0,650.0,,,1950.0,1950.0,2350.0,1800.0,40133.0,48131.0,43740.0,50500.0,,,31.0,2460.0,13.5,1314.0,24.0,2298.0,7.0,410.0,30.5,2460.0,28.5,2057.0,10.0,644.0,1950.0,2300.0,1085.0,1225.0,46.5,4440.0,489.5,4672.0,,,26.5,2381.0
2013-06-06,59.0,2275.0,,,,,33.0,1250.0,,,90.0,,,,,625.0,,,,,,750.0,,,,,,,49500.0,48755.0,,,,,35.0,3147.0,11.0,1700.0,23.5,2336.0,9.0,800.0,37.0,3275.0,23.0,2050.0,11.0,775.0,,,1200.0,1400.0,47.0,4430.0,783.5,4813.0,,,31.0,2855.0
2013-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-09,59.0,4500.0,,,,,,1250.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,2942.0,12.5,1250.0,23.0,2376.0,,,,,,,,,,,,,46.5,4390.0,49.0,4645.0,,,,
2013-06-10,59.0,4500.0,,,,,,1250.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,2942.0,12.5,1250.0,23.0,2376.0,,,,,,,,,,,,,46.5,4384.0,928.5,4645.0,,,,
2013-06-11,56.0,4500.0,,,,,,1250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2942.0,16.0,1250.0,23.5,2520.0,,,,,,,,,,,,,48.0,4439.0,677.0,4605.0,,,,
2013-06-12,57.5,5127.0,32500.0,38667.0,29250.0,18000.0,33.0,1250.0,36500.0,25333.0,84.0,8000.0,,,5.0,529.0,,,,,7.0,580.0,,,1950.0,1950.0,2350.0,1800.0,41711.0,48436.0,43740.0,50500.0,,,31.0,2594.0,13.0,1153.0,23.5,2408.0,8.0,550.0,31.0,2575.0,25.5,2128.0,9.5,650.0,1950.0,2300.0,1102.0,1227.0,47.0,4474.0,268.5,4628.0,46.5,,27.5,2486.0
2013-06-13,59.0,4500.0,,,,,,1250.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,2942.0,19.5,1250.0,23.5,2467.0,,,,,,,,,,,,,48.0,4488.0,782.0,4605.0,,,,
2013-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-16,59.0,4567.0,,,,,,1250.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,2942.0,19.5,1250.0,23.0,2429.0,,,,,,,,,,,,,47.5,4472.0,48.5,4605.0,,,,
2013-06-17,56.0,4600.0,,,,,,1250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2942.0,19.5,1250.0,24.0,2520.0,,,,,,,,,,,,,49.0,4507.0,48.5,4625.0,,,,
2013-06-18,56.0,4500.0,,,,,,1250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2942.0,19.5,1250.0,24.0,2520.0,,,,,,,,,,,,,49.0,4650.0,48.5,4650.0,,,,
2013-06-19,58.0,4832.0,32500.0,38667.0,29250.0,18000.0,42.0,1675.0,36500.0,25333.0,80.0,8500.0,,,5.0,533.0,,,,,7.0,580.0,,,1950.0,1950.0,2350.0,1800.0,41556.5,48312.0,43740.0,50500.0,,,31.0,2658.0,13.5,1228.0,23.0,2288.0,6.5,540.0,31.0,2570.0,25.5,2084.0,10.0,655.0,1950.0,2300.0,1090.5,1242.0,47.5,4542.0,48.5,4660.0,49.0,,27.5,2518.0
2013-06-20,,4500.0,,,,,,1250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2942.0,17.0,950.0,23.5,2425.0,,,,,,,,,,,,,49.5,4550.0,48.5,4760.0,,,,
2013-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-23,62.5,4500.0,,,,,,1250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2942.0,18.5,950.0,22.0,2540.0,,,,,,,,,,,,,49.0,4630.0,48.5,4750.0,,,,
2013-06-24,65.0,4500.0,,,,,,1250.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,2942.0,16.0,950.0,22.0,2380.0,,,,,,,,,,,,,49.0,4628.0,48.5,4725.0,,,,
2013-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-26,55.0,4763.0,32500.0,38667.0,29250.0,18000.0,31.0,1675.0,36500.0,25333.0,77.5,8500.0,,,5.5,546.0,,,,,7.0,1944.0,,,1950.0,1950.0,2350.0,1800.0,41943.5,48818.0,43740.0,50500.0,,,28.5,2745.0,15.0,1220.0,23.5,2347.0,7.5,725.0,29.5,2609.0,24.5,2119.0,9.5,685.0,1950.0,2300.0,1078.0,1258.0,48.5,4574.0,49.0,4695.0,49.0,,28.5,2539.0
2013-06-27,64.0,4500.0,,,,,,1250.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,2942.0,18.5,950.0,22.0,2500.0,,,,,,,,,,,,,49.0,4600.0,48.5,4667.0,,,,
2013-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,64.0,4500.0,,,,,,1250.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,2942.0,16.0,1775.0,22.0,2380.0,,,,,,,,,,,,,48.5,4570.0,48.5,4733.0,,,,
2013-07-01,64.0,4500.0,,,,,,1250.0,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,2942.0,16.0,950.0,21.5,2417.0,,,,,,,,,,,,,48.5,4518.0,48.5,4732.0,,,,
2013-07-02,64.0,4500.0,,,,,,1250.0,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,2942.0,16.0,950.0,21.5,2417.0,,,,,,,,,,,,,48.5,4518.0,48.5,4728.0,,,,
2013-07-03,56.5,4782.0,32500.0,38667.0,29250.0,18000.0,31.0,1675.0,36500.0,25333.0,75.0,,,,5.5,550.0,,,,,7.0,2305.0,,,1950.0,1950.0,2350.0,1800.0,41260.5,48004.0,42710.0,49900.0,,,28.5,2705.0,15.0,1130.0,22.5,2355.0,6.5,657.0,29.5,2630.0,25.0,2141.0,9.5,685.0,1950.0,2300.0,1040.0,1238.0,47.5,4518.0,49.0,4657.0,45.5,,28.5,2658.0
2013-07-04,62.5,5000.0,,,,,,1250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728.0,18.5,950.0,21.5,2596.0,,,,,,,,,,,,,48.5,4490.0,48.5,4603.0,,,,
2013-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-07,64.0,5000.0,,,,,,1250.0,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,2728.0,18.0,950.0,22.0,2498.0,,,,,,,,,,,,,48.0,4446.0,48.5,4600.0,,,,
2013-07-08,64.0,5000.0,,,,,,1250.0,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,2728.0,18.0,950.0,22.0,2498.0,,,,,,,,,,,,,47.0,4438.0,48.5,4625.0,,,,
2013-07-09,64.0,5200.0,,,,,,1250.0,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,2728.0,18.0,950.0,22.0,2498.0,,,,,,,,,,,,,47.5,4424.0,48.0,4578.0,,,,
2013-07-10,57.5,5267.0,32500.0,38667.0,29250.0,18000.0,31.0,1675.0,36500.0,25333.0,77.5,,,,5.5,528.0,,,,,7.0,2325.0,,,1950.0,1950.0,2350.0,1800.0,41122.0,48144.0,42710.0,49900.0,,,28.5,2656.0,14.5,1070.0,23.5,2457.0,7.5,657.0,29.5,2661.0,25.0,2196.0,9.5,709.0,1950.0,2300.0,1041.0,1217.0,47.5,4463.0,48.5,4625.0,45.5,,29.5,2672.0
2013-07-11,59.5,3813.0,,,,,,1250.0,,,90.0,,,,,550.0,,,,,,,,,,,,,,45240.0,,,,,,2914.0,18.0,1700.0,21.5,2498.0,,,,3000.0,,1800.0,,700.0,,,,1400.0,47.0,4407.0,47.5,4526.0,,,,2925.0
2013-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-14,64.0,5200.0,,,,,,1250.0,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,2728.0,18.0,900.0,21.5,2503.0,,,,,,,,,,,,,47.0,4420.0,47.5,4546.0,,,,
2013-07-15,64.0,5200.0,,,,,,1200.0,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,2728.0,18.0,900.0,21.5,2503.0,,,,,,,,,,,,,47.0,4416.0,47.5,4531.0,,,,
2013-07-16,64.0,5200.0,,,,,,1200.0,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,2728.0,15.5,900.0,21.5,2463.0,,,,,,,,,,,,,47.0,4453.0,46.5,4514.0,,,,
2013-07-17,60.0,5061.0,26333.5,38667.0,23500.0,18000.0,31.0,1650.0,30333.0,25333.0,79.0,,,,5.5,529.0,,,,,,2268.0,,,1725.0,2050.0,1875.0,1800.0,41391.0,47466.0,,50000.0,,,28.5,2631.0,14.5,1118.0,23.0,2462.0,6.5,657.0,29.5,2650.0,25.0,2121.0,8.5,696.0,1950.0,2300.0,1058.0,1281.0,47.0,4431.0,47.5,4508.0,45.5,,29.5,2772.0
2013-07-18,66.5,5200.0,,,,,,1200.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,2728.0,14.5,700.0,21.5,2463.0,,,,,,,,,,,,,47.0,4414.0,46.5,4484.0,,,,
2013-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-21,62.5,4850.0,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728.0,17.0,700.0,22.0,2540.0,,,,,,,,,,,,,46.0,4366.0,46.5,4448.0,,,,
2013-07-22,62.5,5367.0,,,,,,1200.0,,,,,,,,650.0,,,,,,,,,,,,,,46480.0,,,,,,2914.0,14.5,700.0,22.0,2469.0,,,,3000.0,,1800.0,,700.0,,,,1400.0,45.0,4295.0,45.5,4401.0,,,,1800.0
2013-07-23,66.5,4850.0,,,,,,1200.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,2728.0,14.5,700.0,21.5,2431.0,,,,,,,,,,,,,46.0,4333.0,46.0,4435.0,,,,
2013-07-24,58.5,5232.0,26333.5,38667.0,23500.0,18000.0,31.0,1650.0,30333.0,25333.0,85.0,,,,5.5,532.0,,,,,7.0,1944.0,,,1725.0,2050.0,1875.0,1800.0,41508.5,47404.0,42710.0,46400.0,,,28.5,2705.0,14.5,1053.0,23.5,2423.0,7.5,657.0,29.5,2682.0,25.0,2152.0,9.0,696.0,1950.0,2300.0,1040.0,1246.0,46.5,4363.0,46.5,4483.0,45.0,,29.5,2671.0
2013-07-25,66.5,4850.0,,,,,,1200.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,2728.0,14.5,700.0,21.5,2503.0,,,,,,,,,,,,,46.0,4328.0,46.0,4426.0,47.0,,,
2013-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-28,62.5,4850.0,,,,,,1200.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,2728.0,15.5,900.0,22.0,2558.0,,,,,,,,,,,,,46.0,4328.0,45.5,4406.0,45.5,,,
2013-07-29,61.5,4850.0,,,,,,1200.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,14.0,900.0,22.0,2509.0,,,,,,,,,,,,,46.0,4310.0,45.5,4416.0,45.5,,,
2013-07-30,64.5,4850.0,,,,,19.0,1200.0,,,87.5,,,,,,,,,,,,,,,,,,,,,,,,37.5,3000.0,17.5,900.0,21.5,2553.0,,,,,,,,,,,,,45.5,4035.0,45.5,4401.0,45.5,,,
2013-07-31,58.5,5172.0,26333.5,38667.0,23500.0,18000.0,25.0,1650.0,30333.5,25333.0,81.0,,,,5.5,523.0,,,,,7.0,1944.0,,,1675.0,2050.0,1925.0,1800.0,41415.5,47122.0,41850.0,45900.0,,,30.0,2690.0,14.5,976.0,22.5,2480.0,7.5,657.0,29.5,2650.0,25.0,2196.0,9.0,696.0,1950.0,2300.0,1052.0,1245.0,45.5,4280.0,46.5,4442.0,44.5,,29.5,2715.0
2013-08-01,64.5,5367.0,,,,,19.0,1200.0,,,87.5,,,,,650.0,,,,,,,,,,,,,,46480.0,,,,,37.5,3050.0,17.0,700.0,22.5,2568.0,,,,3000.0,,1800.0,,700.0,,,,1400.0,45.5,4010.0,45.5,4386.0,45.5,,,1800.0
2013-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-04,61.5,4800.0,,,,,19.0,1200.0,,,87.5,,,,,,,,,,,,,,,,,,,,,,,,37.5,3000.0,15.5,775.0,22.0,2553.0,,,,,,,,,,,,,45.5,4308.0,46.5,4457.0,45.0,,,
2013-08-05,61.5,4800.0,,,,,19.0,1200.0,,,87.5,,,,,,,,,,,,,,,,,,,,,,,,37.5,3000.0,15.5,875.0,22.0,2533.0,,,,,,,,,,,,,46.0,4336.0,46.5,4477.0,45.5,,,
2013-08-06,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,2400.0,,,,,,,,,,,,,47.0,4300.0,51.0,4900.0,,,,
2013-08-07,59.0,5406.0,32500.0,38667.0,29250.0,18000.0,25.0,1650.0,36500.0,25333.0,77.5,,,,5.5,532.0,,,,,7.0,1944.0,,,1950.0,2050.0,2350.0,1800.0,41093.0,46383.0,41850.0,45900.0,,,30.0,2665.0,14.0,998.0,23.0,2457.0,7.5,657.0,29.5,2650.0,25.0,2121.0,9.0,700.0,1950.0,2300.0,1052.0,1221.0,46.5,4425.0,47.5,4539.0,44.5,,29.5,2668.0
2013-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-11,62.0,4933.0,,,,,19.0,1200.0,,,87.5,,,,,,,,,,,,,,,,,,,,,,,,37.5,3000.0,12.5,1000.0,22.5,2453.0,,,,,,,,,,,,,46.0,4362.0,46.5,4506.0,46.5,,,
2013-08-12,64.0,4850.0,,,,,19.0,1200.0,,,87.5,,,,,,,,,,,,,,,,,,,,,,,,37.5,3000.0,12.5,1000.0,22.5,2481.0,,,,,,,,,,,,,46.0,4394.0,46.5,4500.0,46.5,,,
2013-08-13,64.0,4850.0,,,,,19.0,1200.0,,,87.5,,,,,,,,,,,,,,,,,,,,,,,,37.5,3000.0,12.5,1000.0,22.0,2481.0,,,,,,,,,,,,,46.0,4381.0,46.5,4489.0,46.5,,,
2013-08-14,60.0,5363.0,32500.0,38667.0,29250.0,18000.0,25.0,1650.0,36500.0,25333.0,81.5,,,,5.5,531.0,,,,,7.0,594.0,,,1950.0,2050.0,2350.0,1800.0,41200.5,46452.0,41850.0,45900.0,,,30.0,2665.0,13.5,998.0,23.5,2468.0,7.0,523.0,30.0,2690.0,25.0,2062.0,9.0,700.0,1950.0,2300.0,1052.0,1205.0,46.0,4380.0,47.5,4513.0,45.0,,29.5,2757.0
2013-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-18,61.5,4850.0,,,,,19.0,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,3000.0,14.5,1000.0,22.5,2533.0,,,,,,,,,,,,,45.5,4356.0,46.5,4432.0,47.0,,,
2013-08-19,61.0,5233.0,,,,,19.0,1220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,3000.0,16.0,1050.0,23.5,2526.0,,,,,,,,,,,,,45.5,4344.0,46.0,4416.0,47.0,,,
2013-08-20,64.0,5233.0,,,,,19.0,1220.0,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,35.0,3000.0,12.5,1000.0,22.5,2423.0,,,,,,,,,,,,,45.5,4321.0,46.0,4422.0,47.0,,,
2013-08-21,58.5,5294.0,32500.0,39000.0,29250.0,18333.0,19.0,1660.0,34000.0,25667.0,77.5,,,,5.5,541.0,,,,,7.0,524.0,,,1950.0,2050.0,2350.0,2000.0,41202.0,48130.0,41850.0,49400.0,,,29.5,2587.0,13.5,1060.0,24.0,2474.0,4.5,250.0,28.0,2634.0,25.5,2162.0,9.0,675.0,1950.0,2300.0,1115.0,1235.0,45.5,4320.0,46.5,4373.0,45.5,,30.0,2792.0
