date,black cumin (seed)(kalozira)_avg_retail_price,black cumin (seed)(kalozira)_avg_wholesale_price,black pepper(golmorich)_avg_retail_price,black pepper(golmorich)_avg_wholesale_price,cardamom - big_avg_retail_price,cardamom - big_avg_wholesale_price,cardamom - small_avg_retail_price,cardamom - small_avg_wholesale_price,cinnamon(daruchini)_avg_retail_price,cinnamon(daruchini)_avg_wholesale_price,clove(lobonga)_avg_retail_price,clove(lobonga)_avg_wholesale_price,coriander seed (new)_avg_retail_price,coriander seed (new)_avg_wholesale_price,coriander seed (old)_avg_retail_price,coriander seed (old)_avg_wholesale_price,cumin (seed)_avg_retail_price,cumin (seed)_avg_wholesale_price,dried chili (barisal_raypur_chandpur) - ordinary_avg_retail_price,dried chili (barisal_raypur_chandpur) - ordinary_avg_wholesale_price,dried chili (barisal_raypur_chandpur) - superior_avg_retail_price,dried chili (barisal_raypur_chandpur) - superior_avg_wholesale_price,dried chili (battakandi) - ordinary_avg_retail_price,dried chili (battakandi) - ordinary_avg_wholesale_price,dried chili (battakandi) - superior_avg_retail_price,dried chili (battakandi) - superior_avg_wholesale_price,dried chili (bogra_rangpur) - ordinary_avg_retail_price,dried chili (bogra_rangpur) - ordinary_avg_wholesale_price,dried chili (bogra_rangpur) - superior_avg_retail_price,dried chili (bogra_rangpur) - superior_avg_wholesale_price,dried chili (chittagong) - ordinary_avg_retail_price,dried chili (chittagong) - ordinary_avg_wholesale_price,dried chili (chittagong) - superior_avg_retail_price,dried chili (chittagong) - superior_avg_wholesale_price,dried chili (imported) - ordinary_avg_retail_price,dried chili (imported) - ordinary_avg_wholesale_price,dried chili (local) - ordinary_avg_retail_price,dried chili (local) - ordinary_avg_wholesale_price,dried chili (local) - superior_avg_retail_price,dried chili (local) - superior_avg_wholesale_price,dry chilli_avg_retail_price,dry chilli_avg_wholesale_price,fennel_aniseed_avg_retail_price,fennel_aniseed_avg_wholesale_price,fenugreek(methi)_avg_retail_price,fenugreek(methi)_avg_wholesale_price,garlic (imported)_avg_retail_price,garlic (imported)_avg_wholesale_price,garlic (local) - big size_avg_retail_price,garlic (local) - big size_avg_wholesale_price,garlic - one piece_avg_retail_price,garlic - one piece_avg_wholesale_price,ginger (imported)_avg_retail_price,ginger (imported)_avg_wholesale_price,ginger (local) - new_avg_retail_price,ginger (local) - new_avg_wholesale_price,ginger (local) - old_avg_retail_price,ginger (local) - old_avg_wholesale_price,green chili (local)_avg_retail_price,green chili (local)_avg_wholesale_price,green chili_avg_retail_price,green chili_avg_wholesale_price,khoayr (catechu) - ordinary_avg_retail_price,khoayr (catechu) - ordinary_avg_wholesale_price,khoayr (catechu) - superior quality_avg_retail_price,khoayr (catechu) - superior quality_avg_wholesale_price,onion (local)_avg_retail_price,onion (local)_avg_wholesale_price,onion (new)_avg_retail_price,onion (new)_avg_wholesale_price,onion-imported_avg_retail_price,onion-imported_avg_wholesale_price,turmeric (imported)_avg_retail_price,turmeric (imported)_avg_wholesale_price,turmeric (local) - long (ordinary)_avg_retail_price,turmeric (local) - long (ordinary)_avg_wholesale_price,turmeric (local) - long (superior)_avg_retail_price,turmeric (local) - long (superior)_avg_wholesale_price,turmeric (local) - round (ordinary)_avg_retail_price,turmeric (local) - round (ordinary)_avg_wholesale_price,turmeric (local) - round (superior)_avg_retail_price,turmeric (local) - round (superior)_avg_wholesale_price,zain_avg_retail_price,zain_avg_wholesale_price
2013-03-06,2.0,139.0,12.5,1094.0,16.5,1727.0,16.0,1550.0,3.5,241.0,18.0,1686.0,,6000.0,59.5,5363.0,5.5,435.0,170.5,15000.0,175.0,17000.0,185.0,17333.0,,16000.0,170.0,16750.0,157.5,15500.0,157.5,,175.0,,182.0,16625.0,157.5,14400.0,200.0,20000.0,,,2.5,154.0,1.0,97.0,118.0,10617.0,58.0,5379.0,72.5,,81.0,6600.0,76.0,7000.0,75.5,6140.0,81.0,7193.0,,,4.0,323.0,5.5,425.0,32.0,2921.0,,,38.0,3400.0,130.0,10000.0,76.5,6800.0,86.0,7000.0,90.0,5800.0,64.0,5900.0,2.0,157.0
2013-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,15000.0,160.0,14000.0,,,,,,,,,122.5,11500.0,60.0,5000.0,,,80.0,6000.0,75.0,5500.0,,,55.0,4000.0,,,,,,,36.5,2600.0,,,39.5,3300.0,130.0,10000.0,120.0,9500.0,,,,,,,,
2013-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,16000.0,160.0,13000.0,,,,,,,,,132.5,13000.0,52.5,3500.0,,,72.5,5500.0,75.0,5500.0,,,50.0,3600.0,,,,,,,33.0,2600.0,,,36.0,2700.0,130.0,10000.0,120.0,9500.0,,,,,,,,
2013-03-13,2.5,137.0,12.5,1073.0,16.5,1654.0,16.0,1529.0,3.5,242.0,18.0,1687.0,,6000.0,61.5,5567.0,5.5,430.0,160.0,13900.0,170.0,17000.0,184.0,18000.0,,16000.0,175.0,16750.0,157.5,15500.0,,,,,184.0,17000.0,157.5,14200.0,200.0,20000.0,,,2.5,158.0,1.0,97.0,127.5,11233.0,55.0,4807.0,72.5,,79.5,6444.0,76.5,6786.0,77.5,6657.0,50.0,4244.0,,,4.0,323.0,5.5,425.0,31.0,2813.0,,,34.0,2883.0,130.0,10000.0,77.5,6962.0,85.5,7573.0,90.0,5800.0,64.0,5900.0,2.0,167.0
2013-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,15000.0,160.0,14000.0,,,,,,,,,142.5,13000.0,50.0,3000.0,,,75.0,5500.0,75.0,5500.0,,,42.5,3000.0,,,,,,,32.5,2600.0,,,34.0,2600.0,130.0,10000.0,120.0,9500.0,,,,,,,,
2013-03-20,2.5,128.0,13.0,1123.0,16.5,1618.0,15.0,1483.0,3.5,245.0,18.0,1661.0,51.0,5250.0,60.0,5367.0,5.5,428.0,167.5,14500.0,170.0,17000.0,182.0,18000.0,,16000.0,170.0,17000.0,157.5,15500.0,,,,,184.0,16875.0,160.5,14500.0,200.0,20000.0,,,2.5,153.0,1.0,99.0,138.5,12580.0,46.0,3815.0,42.5,,79.5,6500.0,76.0,6600.0,79.0,6483.0,40.0,3407.0,,,4.0,357.0,5.5,450.0,30.0,2747.0,,,29.5,2550.0,130.0,10000.0,78.0,6975.0,86.0,7390.0,122.5,,52.5,4000.0,2.0,151.0
2013-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-27,2.0,128.0,12.5,1098.0,16.5,1618.0,15.0,1482.0,3.0,228.0,17.5,1646.0,50.0,5250.0,64.5,5700.0,5.5,419.0,159.0,13500.0,168.0,16750.0,182.5,18500.0,,15000.0,145.0,17000.0,157.5,15500.0,,,,,188.0,17625.0,160.0,14625.0,210.0,20000.0,,,2.5,158.0,1.0,99.0,124.5,11667.0,39.5,3400.0,42.5,,81.5,6725.0,77.5,6800.0,87.0,7750.0,33.0,3036.0,,,4.0,490.0,5.5,493.0,26.5,2433.0,,,25.5,2175.0,,,74.5,7144.0,88.0,7988.0,122.5,,,,2.0,163.0
2013-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-03,2.5,128.0,13.0,1098.0,16.5,1618.0,15.0,1475.0,3.5,245.0,17.5,1665.0,50.0,5250.0,62.0,5700.0,5.5,425.0,167.5,13800.0,169.0,16750.0,174.0,18500.0,,15000.0,170.0,14000.0,157.5,15500.0,,,,,188.0,17625.0,160.0,14625.0,210.0,20000.0,,,2.5,158.0,1.0,99.0,122.5,11000.0,37.0,3058.0,43.5,,82.0,7144.0,77.5,6800.0,87.5,7540.0,29.5,2408.0,,,4.0,357.0,5.5,450.0,24.5,2315.0,,,24.5,2180.0,,,73.5,6890.0,85.5,7622.0,122.5,,52.5,4000.0,2.0,163.0
2013-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,15000.0,160.0,13800.0,,,,,,,,,100.0,7800.0,45.0,2700.0,,,75.0,5000.0,75.0,5500.0,,,42.5,2000.0,,,,,,,27.0,2000.0,,,28.0,2000.0,125.0,10000.0,105.0,9500.0,,,,,,,,
2013-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,15000.0,160.0,13800.0,,,,,,,,,100.0,7600.0,45.0,2900.0,,,75.0,5000.0,75.0,5700.0,,,42.5,2800.0,,,,,,,27.5,2000.0,,,28.0,2000.0,125.0,10000.0,107.5,9500.0,,,,,,,,
2013-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,15000.0,160.0,13500.0,,,,,,,,,100.0,7600.0,45.0,2900.0,,,75.0,5000.0,75.0,5700.0,,,50.0,3000.0,,,,,,,27.5,2200.0,,,28.0,2200.0,125.0,10000.0,112.5,9500.0,,,,,,,,
2013-04-10,2.5,128.0,13.0,1123.0,16.5,1610.0,15.0,1482.0,3.5,248.0,17.5,1671.0,53.5,5250.0,62.0,5450.0,5.5,431.0,167.5,14500.0,169.0,16750.0,174.0,18500.0,,15000.0,170.0,14000.0,157.5,15500.0,,,,,180.0,16900.0,160.5,14400.0,210.0,20000.0,,,2.5,153.0,1.0,99.0,113.0,10040.0,42.5,3767.0,46.5,,84.5,7200.0,77.5,6740.0,99.5,7820.0,31.0,2615.0,,,4.0,357.0,5.5,450.0,23.5,2177.0,,,23.5,2029.0,125.0,10000.0,76.5,7100.0,86.0,7633.0,122.5,,52.5,4200.0,2.0,151.0
2013-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-17,2.5,141.0,13.5,1073.0,17.5,1618.0,16.0,1475.0,3.5,243.0,17.5,1661.0,56.5,5250.0,61.0,5629.0,5.5,431.0,167.5,13800.0,169.0,15833.0,174.0,18500.0,,15000.0,162.5,15250.0,165.0,16000.0,,,,,183.0,17125.0,156.5,14500.0,210.0,20000.0,,,2.5,158.0,1.0,97.0,105.5,9740.0,51.0,4769.0,57.5,,88.0,7800.0,84.0,7925.0,111.5,10025.0,29.0,2450.0,,,4.5,357.0,5.5,450.0,22.5,2164.0,,,21.0,1833.0,,,70.0,6745.0,84.0,7530.0,90.0,5600.0,61.5,5400.0,2.0,167.0
2013-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,15000.0,160.0,13500.0,,,,,,,,,105.0,8800.0,62.5,5000.0,,,75.0,6500.0,85.0,5800.0,,,42.5,3000.0,,,,,,,24.0,2200.0,,,24.5,2200.0,135.0,10000.0,122.5,9500.0,,,,,,,,
2013-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,15000.0,160.0,13500.0,,,,,,,,,105.0,8200.0,62.5,5200.0,,,75.0,6800.0,85.0,6000.0,,,42.5,3000.0,,,,,,,26.0,2300.0,,,26.0,2200.0,135.0,10000.0,122.5,9500.0,,,,,,,,
2013-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,16500.0,160.0,14000.0,,,,,,,,,105.0,7600.0,62.5,5500.0,,,75.0,6200.0,85.0,6000.0,,,50.0,3200.0,,,,,,,30.0,2600.0,,,26.5,2500.0,135.0,10000.0,122.5,8500.0,,,,,,,,
2013-04-24,2.5,141.0,13.5,1089.0,16.5,1627.0,15.0,1458.0,3.5,245.0,18.0,1661.0,56.5,5167.0,58.0,5483.0,5.5,431.0,167.5,13800.0,169.0,15833.0,182.0,18800.0,,15000.0,166.5,15250.0,165.0,16000.0,,,,,178.0,17000.0,161.5,15200.0,210.0,20000.0,,,2.5,159.0,1.5,96.0,104.5,9060.0,59.5,5271.0,57.5,,89.5,7400.0,90.5,7540.0,111.5,9800.0,34.0,2720.0,,,4.5,357.0,3.5,450.0,26.5,2421.0,,,23.0,2043.0,135.0,10000.0,76.0,6842.0,83.5,7510.0,122.5,5600.0,47.5,5400.0,2.0,168.0
2013-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,16000.0,160.0,14000.0,,,,,,,,,105.0,7800.0,65.0,5200.0,,,75.0,6200.0,85.0,8500.0,,,40.0,3500.0,,,,,,,30.0,2600.0,,,26.5,2300.0,135.0,10000.0,122.5,9000.0,,,,,,,,
2013-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,16000.0,160.0,14000.0,,,,,,,,,105.0,7500.0,65.0,5200.0,,,75.0,6800.0,85.0,8000.0,,,45.0,3800.0,,,,,,,29.0,2600.0,,,26.0,2300.0,135.0,10000.0,122.5,9000.0,,,,,,,,
2013-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,16000.0,160.0,14000.0,,,,,,,,,97.5,7500.0,62.5,5200.0,,,77.5,6800.0,85.0,8000.0,,,47.5,2800.0,,,,,,,29.0,2600.0,,,26.5,2300.0,135.0,10000.0,122.5,9000.0,,,,,,,,
2013-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,16000.0,155.0,14000.0,,,,,,,,,95.0,8000.0,62.5,5200.0,,,92.5,7800.0,92.5,8000.0,,,45.0,3500.0,,,,,,,29.0,2600.0,,,26.5,2300.0,135.0,10000.0,122.5,9000.0,,,,,,,,
2013-05-01,1.5,118.0,11.5,988.0,17.5,1600.0,16.5,1675.0,3.0,225.0,17.0,1563.0,57.5,4750.0,56.5,5200.0,4.5,448.0,155.0,14250.0,166.5,16000.0,,,,,,,,,,,,,178.0,16500.0,185.0,17000.0,,,,,2.0,158.0,1.0,105.0,120.0,,60.5,5550.0,57.5,,101.0,9575.0,,,126.5,11333.0,31.5,2450.0,,,4.5,357.0,6.0,513.0,27.5,2550.0,,,27.5,2500.0,,,73.0,6875.0,87.0,8250.0,,,,,2.0,145.0
2013-05-02,3.5,139.0,14.5,1258.0,16.5,1583.0,14.0,1300.0,4.0,237.0,17.5,1633.0,55.0,6000.0,60.0,5300.0,5.5,398.0,210.0,,,,192.5,18800.0,,15000.0,145.0,14000.0,165.0,16000.0,,,,,170.0,16500.0,150.0,14333.0,210.0,20000.0,,,3.5,158.0,1.5,86.0,97.5,8833.0,59.5,5643.0,,,90.0,7575.0,103.5,9900.0,122.0,10400.0,30.5,2186.0,,,,,4.5,,27.0,2514.0,,,25.5,2325.0,135.0,10000.0,80.5,7500.0,79.0,7267.0,122.5,,,,2.5,163.0
2013-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,16000.0,155.0,14000.0,,,,,,,,,100.0,8000.0,62.5,5300.0,,,95.0,7600.0,95.0,8300.0,,,45.0,2800.0,,,,,,,30.0,2600.0,,,28.0,2800.0,135.0,10000.0,122.5,9000.0,,,,,,,,
2013-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,16000.0,155.0,14000.0,,,,,,,,,97.5,7800.0,62.5,5100.0,,,95.0,7600.0,95.0,8500.0,,,45.0,2800.0,,,,,,,31.0,2600.0,,,29.0,2600.0,142.5,10000.0,130.0,9000.0,,,,,,,,
2013-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,16000.0,155.0,14000.0,,,,,,,,,100.0,7800.0,60.0,5000.0,,,105.0,7600.0,100.0,8500.0,,,45.0,2800.0,,,,,,,31.0,2500.0,,,29.0,2400.0,137.5,10000.0,125.0,10000.0,,,,,,,,
2013-05-08,2.0,139.0,12.5,1093.0,16.5,1625.0,15.0,1446.0,3.5,246.0,17.5,1650.0,57.5,5275.0,62.0,5660.0,5.5,424.0,159.0,13500.0,163.5,15667.0,182.0,18800.0,,15000.0,,18000.0,145.0,14000.0,,,,,173.5,16020.0,169.0,14833.0,210.0,17000.0,,,2.5,160.0,1.5,100.0,103.5,8900.0,62.5,5500.0,67.5,,100.0,8350.0,111.5,9750.0,122.5,10488.0,33.0,2667.0,,,2.0,357.0,3.5,425.0,28.5,2589.0,,,25.5,2356.0,137.5,10000.0,75.0,6992.0,81.0,7860.0,122.5,6500.0,47.5,4200.0,2.0,160.0
2013-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,14000.0,155.0,12500.0,,,,,,,,,102.5,9000.0,75.0,5000.0,,,105.0,8300.0,100.0,,,,45.0,3000.0,,,,,,,31.0,2500.0,,,28.0,2400.0,137.5,10000.0,125.0,8000.0,,,,,,,,
2013-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,14000.0,155.0,12500.0,,,,,,,,,102.5,9000.0,65.0,5000.0,,,105.0,8300.0,105.0,,,,45.0,2800.0,,,,,,,31.0,2600.0,,,28.0,2400.0,137.5,10000.0,125.0,8000.0,,,,,,,,
2013-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,14000.0,155.0,12500.0,,,,,,,,,105.0,9000.0,65.0,5200.0,,,95.0,8000.0,105.0,,,,45.0,3000.0,,,,,,,32.0,2600.0,,,28.0,2400.0,137.5,10000.0,125.0,8000.0,,,,,,,,
2013-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,14000.0,155.0,12500.0,,,,,,,,,105.0,8800.0,65.0,5200.0,,,95.0,8000.0,105.0,,,,47.5,3200.0,,,,,,,32.0,2800.0,,,27.0,2400.0,137.5,10000.0,125.0,9000.0,,,,,,,,
2013-05-15,4.5,138.0,12.5,1068.0,16.5,1608.0,15.5,1421.0,3.5,245.0,17.5,1635.0,56.5,5275.0,60.0,5371.0,5.0,417.0,158.5,13667.0,167.5,16000.0,170.0,18800.0,155.0,15000.0,145.0,14750.0,165.0,16000.0,,,,,176.0,16025.0,157.0,14071.0,180.0,15500.0,,,2.0,159.0,4.0,98.0,107.5,8800.0,68.0,6040.0,96.5,,103.5,8782.0,112.0,13350.0,129.5,10567.0,33.0,2540.0,,,2.0,135.0,3.5,267.0,29.0,2637.0,,,25.5,2211.0,137.5,10000.0,72.0,6917.0,76.0,7260.0,89.0,6250.0,59.0,5350.0,2.5,173.0
2013-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,14600.0,145.0,13000.0,,,,,,,,,100.0,8800.0,80.0,6500.0,,,90.0,6500.0,117.5,,,,32.5,2500.0,,,,,,,31.0,2600.0,,,28.5,2000.0,137.5,10000.0,125.0,7000.0,,,,,,,,
2013-05-22,5.0,137.0,12.5,1098.0,17.0,1611.0,16.0,1455.0,3.5,253.0,18.0,1659.0,57.5,5300.0,58.0,5080.0,5.5,421.0,164.5,14750.0,175.0,17000.0,169.0,18800.0,155.0,15000.0,,16000.0,145.0,14000.0,,,,,172.0,15800.0,155.0,14000.0,180.0,16250.0,,,2.5,154.0,4.5,102.0,104.0,9080.0,80.0,7408.0,85.0,,104.0,8570.0,129.5,13450.0,124.5,10457.0,31.0,2423.0,,,2.0,135.0,3.5,267.0,29.0,2608.0,,,26.0,2222.0,137.5,10000.0,71.5,6527.0,77.0,7167.0,89.0,5750.0,59.0,5350.0,2.0,153.0
2013-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,14600.0,145.0,13000.0,,,,,,,,,100.0,8500.0,80.0,6000.0,,,87.5,6300.0,117.5,,,,32.5,2800.0,,,,,,,32.0,2700.0,,,27.0,2100.0,137.5,10000.0,125.0,7000.0,,,,,,,,
2013-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
