date,alachi lemon_avg_retail_price,alachi lemon_avg_wholesale_price,amra (hog plum)_avg_retail_price,amra (hog plum)_avg_wholesale_price,apple (india)_avg_retail_price,apple (india)_avg_wholesale_price,apple (pakistan)_avg_retail_price,apple (pakistan)_avg_wholesale_price,apple_avg_retail_price,apple_avg_wholesale_price,banana-chapa_avg_retail_price,banana-chapa_avg_wholesale_price,banana-sabri (high quality)_avg_retail_price,banana-sabri (high quality)_avg_wholesale_price,banana-sabri (ordinary)_avg_retail_price,banana-sabri (ordinary)_avg_wholesale_price,banana-sagar (high quality)_avg_retail_price,banana-sagar (high quality)_avg_wholesale_price,banana-sagar (ordinary)_avg_retail_price,banana-sagar (ordinary)_avg_wholesale_price,bangi (melon)_avg_retail_price,bangi (melon)_avg_wholesale_price,baromasi china-3_avg_retail_price,baromasi china-3_avg_wholesale_price,boroi (jujube_plum)_avg_retail_price,boroi (jujube_plum)_avg_wholesale_price,boroi-kul (imported)_avg_retail_price,boroi-kul (imported)_avg_wholesale_price,cagoji lemon_avg_retail_price,cagoji lemon_avg_wholesale_price,canteloupe_avg_retail_price,canteloupe_avg_wholesale_price,coconut_avg_retail_price,coconut_avg_wholesale_price,grapefruit_avg_retail_price,grapefruit_avg_wholesale_price,grapes_avg_retail_price,grapes_avg_wholesale_price,green-coconut_avg_retail_price,green-coconut_avg_wholesale_price,guava (kazi)_avg_retail_price,guava (kazi)_avg_wholesale_price,guava (thai)_avg_retail_price,guava (thai)_avg_wholesale_price,guava_avg_retail_price,guava_avg_wholesale_price,jackfruit-(small)_avg_retail_price,jackfruit-(small)_avg_wholesale_price,jackfruit-big (above 4 kg)_avg_retail_price,jackfruit-big (above 4 kg)_avg_wholesale_price,kalozam (black berry)_avg_retail_price,kalozam (black berry)_avg_wholesale_price,khejur (date)_avg_retail_price,khejur (date)_avg_wholesale_price,khurma_avg_retail_price,khurma_avg_wholesale_price,lychee (imported)_avg_retail_price,lychee (imported)_avg_wholesale_price,lychee_avg_retail_price,lychee_avg_wholesale_price,malta_avg_retail_price,malta_avg_wholesale_price,mango-amropali_avg_retail_price,mango-amropali_avg_wholesale_price,mango-ashini_avg_retail_price,mango-ashini_avg_wholesale_price,mango-fazli_avg_retail_price,mango-fazli_avg_wholesale_price,mango-gopal bhog_avg_retail_price,mango-gopal bhog_avg_wholesale_price,mango-guti_avg_retail_price,mango-guti_avg_wholesale_price,mango-himsagar_avg_retail_price,mango-himsagar_avg_wholesale_price,mango-langra_avg_retail_price,mango-langra_avg_wholesale_price,olive_avg_retail_price,olive_avg_wholesale_price,orange_avg_retail_price,orange_avg_wholesale_price,pear_avg_retail_price,pear_avg_wholesale_price,pineapple-jaldubi_avg_retail_price,pineapple-jaldubi_avg_wholesale_price,pineapple-kelenga_avg_retail_price,pineapple-kelenga_avg_wholesale_price,pineapple-local_avg_retail_price,pineapple-local_avg_wholesale_price,raisin_avg_retail_price,raisin_avg_wholesale_price,ripe papaya (big)_avg_retail_price,ripe papaya (big)_avg_wholesale_price,ripe papaya (small)_avg_retail_price,ripe papaya (small)_avg_wholesale_price,tamarind  with seed_avg_retail_price,tamarind  with seed_avg_wholesale_price,tamarind without seed_avg_retail_price,tamarind without seed_avg_wholesale_price,watermelon_avg_retail_price,watermelon_avg_wholesale_price
2013-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-19,,,,,,,,,155.0,,,,,,22.5,,,,16.0,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,
2013-03-20,7.5,538.0,,130.0,,,,,143.5,13458.0,10.0,188.0,15.0,290.0,13.0,197.0,13.5,266.0,11.0,188.0,,,,,61.5,5600.0,,,10.0,370.0,120.0,,29.0,2800.0,,,,,25.0,2425.0,,,,,4.0,400.0,,,,,,,110.0,16000.0,210.0,16000.0,,,,,,,,,,,,,,,,,,,,,,,58.5,1983.0,,,,,,,,,318.0,23338.0,52.0,,38.5,,55.5,4850.0,112.5,9000.0,132.5,13000.0
2013-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-27,8.0,550.0,,130.0,,,,,145.0,13591.0,10.0,220.0,15.5,291.0,11.5,197.0,13.5,261.0,10.0,193.0,,,,,67.5,5500.0,,,9.0,370.0,,6000.0,29.0,2713.0,,,,,24.5,2467.0,,,,,,,,,,,,,110.0,16000.0,210.0,16000.0,,,,,,,,,,,,,,,,,,,,,,,60.0,2375.0,,,,,,,,,318.0,23338.0,55.0,,39.0,,62.5,5200.0,112.5,9000.0,128.5,14000.0
2013-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-03,8.0,538.0,,130.0,,,,,151.0,14033.0,10.0,212.0,15.0,291.0,12.0,208.0,14.5,268.0,11.0,200.0,,,,,,6000.0,,,9.0,350.0,76.5,2400.0,29.0,2633.0,,,,,24.0,2371.0,,,,,4.0,400.0,90.0,,175.0,,,,110.0,16000.0,210.0,16000.0,,,,,,,,,,,,,,,,,,,,,,,60.0,2100.0,,,,,,,,,318.0,23338.0,47.0,,38.5,,55.5,5100.0,117.5,9500.0,140.0,12667.0
2013-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-07,,,,,,,,,155.0,14000.0,,,,,22.5,330.0,,,16.0,210.0,,,,,,,,,,,,,,,,,,,35.0,3200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1400.0,,,,,,,,,,,,,,,,,,,,
2013-04-08,,,,,,,,,155.0,14000.0,,,,,22.5,330.0,,,16.0,210.0,,,,,,,,,,,,,,,,,,,35.0,3200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1400.0,,,,,,,,,,,,,,,,,,,,
2013-04-09,,,,,,,,,155.0,14000.0,,,,,22.5,330.0,,,16.0,210.0,,,,,,,,,,,,,,,,,,,35.0,3200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1400.0,,,,,,,,,,,,,,,,,,,,
2013-04-10,5.5,575.0,,130.0,,,,,153.0,14117.0,10.0,212.0,14.5,292.0,13.5,219.0,15.0,280.0,11.5,201.0,,,,,,6000.0,,,8.0,375.0,78.5,2400.0,29.0,2633.0,,,,,25.0,2475.0,,,,,4.0,400.0,90.0,,175.0,,,,110.0,16000.0,210.0,16000.0,,,,,,,,,,,,,,,,,,,,,,,60.5,1983.0,,,,,,,,,318.0,23338.0,47.0,,38.5,,56.5,5100.0,117.5,9500.0,131.0,24333.0
2013-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-17,5.5,525.0,,130.0,,,,,164.0,15250.0,10.0,193.0,15.5,278.0,12.0,205.0,14.0,277.0,11.0,193.0,,,,,,6000.0,,,8.0,375.0,29.0,5000.0,29.0,2711.0,,,,,25.0,2429.0,,,,,4.0,400.0,90.0,,175.0,,,,110.0,16000.0,210.0,16000.0,,,,,,,,,,,,,,,,,,,,,,,61.5,2100.0,,,,,,,,,318.0,23338.0,47.0,,34.0,,70.0,6000.0,117.5,9500.0,119.5,23571.0
2013-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-21,,,,,,,,,165.0,14500.0,,,,,20.0,350.0,,,16.0,240.0,,,,,,,,,,,,,,,,,,,35.0,3200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1470.0,,,,,,,,,,,,,,,,,,,,
2013-04-22,,,,,,,,,170.0,14200.0,,,,,20.0,350.0,,,16.0,240.0,,,,,,,,,,,,,,,,,,,35.0,3200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1470.0,,,,,,,,,,,,,,,,,,,,
2013-04-23,,,,,,,,,170.0,,,,,,20.0,,,,16.0,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,
2013-04-24,5.5,450.0,,,,,,,166.0,15417.0,10.0,193.0,15.0,283.0,12.5,211.0,14.5,257.0,11.0,193.0,,,,,,,,,7.0,317.0,26.5,4000.0,28.0,2811.0,,,,,27.0,2271.0,,,,,4.0,400.0,75.0,,140.0,,,,110.0,16000.0,210.0,16000.0,,,,,,,,,,,,,,,,,,,,,,,65.0,1525.0,,,,,,,9.0,,318.0,23588.0,47.0,,34.0,,70.0,6700.0,115.5,9500.0,118.5,13250.0
2013-04-25,,,,,,,,,170.0,14500.0,,,,,20.0,350.0,,,16.0,220.0,,,,,,,,,,,,,,,,,,,32.5,3100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1500.0,,,,,,,,,,,,,,,,,,,,
2013-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-28,,,,,,,,,170.0,14500.0,,,,,20.0,350.0,,,16.0,220.0,,,,,,,,,,,,,,,,,,,32.5,3100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1500.0,,,,,,,,,,,,,,,,,,,,
2013-04-29,,,,,,,,,170.0,14500.0,,,,,20.0,350.0,,,16.0,220.0,,,,,,,,,,,,,,,,,,,32.5,3100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1500.0,,,,,,,,,,,,,,,,,,,,
2013-04-30,,,,,,,,,170.0,14500.0,,,,,20.0,350.0,,,16.0,220.0,,,,,,,,,,,,,,,,,,,32.5,3100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1500.0,,,,,,,,,,,,,,,,,,,,
2013-05-01,5.0,500.0,,,,,,,162.0,16000.0,8.5,167.0,16.0,290.0,12.0,230.0,16.5,243.0,11.0,200.0,,,,,,,,,11.5,,,5000.0,32.5,3000.0,,,,,28.5,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,337.5,34000.0,65.0,,45.0,,55.0,5000.0,112.5,9000.0,127.5,15000.0
2013-05-02,3.5,235.0,,,,,,,173.0,16583.0,12.0,290.0,16.5,290.0,14.5,256.0,14.5,325.0,11.5,204.0,,,,,,,,,3.0,260.0,17.0,2000.0,28.0,2700.0,,,,,24.5,2360.0,,,,,,,,,,,,,110.0,12000.0,210.0,16000.0,,,,,,,,,,,,,,,,,,,,,,,66.5,1767.0,,,,,,,,,297.5,30000.0,39.0,,32.5,,,,,,120.0,13500.0
2013-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-05,,,,,,,,,170.0,13400.0,,,,,20.0,350.0,,,16.0,220.0,,,,,,,,,,,,,,,,,,,32.5,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1480.0,,,,,,,,,,,,,,,,,,,,
2013-05-06,,,,,,,,,170.0,13200.0,,,,,20.0,350.0,,,16.0,220.0,,,,,,,,,,,,,,,,,,,32.5,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1480.0,,,,,,,,,,,,,,,,,,,,
2013-05-07,,,,,,,,,170.0,13200.0,,,,,20.0,350.0,,,16.0,220.0,,,,,,,,,,,,,,,,,,,32.5,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1480.0,,,,,,,,,,,,,,,,,,,,
2013-05-08,3.0,243.0,,,,,,,162.0,15291.0,9.0,187.0,16.0,310.0,13.5,243.0,16.0,290.0,11.5,210.0,,,,,,,,,6.5,305.0,19.5,4000.0,30.0,2850.0,,,,,25.0,2386.0,,,,,4.0,,55.0,,125.0,,,,110.0,16000.0,210.0,16000.0,,,275.0,1800.0,,,,,,,,,,,,,,,,,,,67.0,1695.0,,,,,,,9.0,,311.5,23588.0,59.5,,38.0,,75.0,6833.0,130.0,9000.0,103.5,20250.0
2013-05-09,,,,,,,,,170.0,13200.0,,,,,20.0,350.0,,,16.0,220.0,,,,,,,,,,,,,,,,,,,32.5,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1480.0,,,,,,,,,,,,,,,,,,,,
2013-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-12,,,,,,,,,170.0,13200.0,,,,,20.0,350.0,,,16.0,220.0,,,,,,,,,,,,,,,,,,,32.5,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1480.0,,,,,,,,,,,,,,,,,,,,
2013-05-13,,,,,,,,,170.0,13200.0,,,,,20.0,350.0,,,16.0,220.0,,,,,,,,,,,,,,,,,,,32.5,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1480.0,,,,,,,,,,,,,,,,,,,,
2013-05-14,,,,,,,,,170.0,13200.0,,,,,20.0,350.0,,,16.0,220.0,,,,,,,,,,,,,,,,,,,32.5,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1480.0,,,,,,,,,,,,,,,,,,,,
2013-05-15,3.5,230.0,,,,,,,161.5,15655.0,10.0,163.0,17.0,317.0,13.5,232.0,13.0,245.0,11.0,174.0,,,,,,,,,5.5,248.0,20.5,2000.0,30.0,2600.0,,,,,26.5,2350.0,,,,,4.0,400.0,35.0,,92.5,10000.0,,,95.0,16000.0,210.0,16000.0,,,188.5,1933.0,,,,,120.0,,,,,,130.0,8000.0,,,,,,,72.0,1695.0,,,,,,,10.0,,341.5,17175.0,65.0,,38.0,,87.5,7000.0,130.0,,93.0,9625.0
2013-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-21,,,,,,,,,165.0,13400.0,,,,,25.0,450.0,,,15.0,300.0,,,,,,,,,,,,,,,,,,,32.5,2800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-22,2.5,260.0,,,,,,,164.0,15433.0,10.0,180.0,18.5,337.0,15.0,251.0,13.5,240.0,11.0,194.0,,,,,,,,,5.5,218.0,20.5,2000.0,31.0,2686.0,,,,,27.5,2386.0,,,,,,,27.5,5000.0,77.5,8000.0,,,95.0,16000.0,210.0,16000.0,,,199.5,7925.0,,,,,,,,,110.0,,68.5,5333.0,130.0,8500.0,130.0,12000.0,,,73.0,1750.0,,,,,,,10.0,1000.0,341.5,17175.0,67.5,,40.0,,87.5,7000.0,130.0,,89.5,9500.0
2013-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-26,,,,,,,,,165.0,13400.0,,,,,25.0,450.0,,,15.0,300.0,,,,,,,,,,,,,,,,,,,32.5,2800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-29,2.5,247.0,,,,,,,158.0,15583.0,10.0,170.0,18.5,337.0,14.0,246.0,14.0,243.0,11.5,181.0,,,,,,,,,6.0,198.0,21.0,2000.0,30.5,2600.0,,,,,26.5,2425.0,,,,,,,22.5,5000.0,95.0,8000.0,,,110.0,12000.0,210.0,16000.0,,,206.5,7925.0,,,,,,,,,70.0,,56.5,6000.0,125.0,11000.0,125.0,11000.0,,,58.5,,,,25.0,,,,9.0,800.0,337.5,34000.0,62.0,,36.5,,75.0,6000.0,130.0,,102.5,12000.0
2013-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-02,,,,,,,,,149.0,13000.0,135.0,150.0,250.0,260.0,117.5,335.0,250.0,260.0,113.0,260.0,,,,,,,,,,,,,,,,,,,35.0,3500.0,,,,,,,,,140.0,,,,,,,,,,265.0,,,,,,,,,,,,65.0,,,,,,,,60.0,,,,25.0,,,,,,,,,,,,,,,,115.0,
2013-06-03,,,,,,,,,157.5,13000.0,135.0,150.0,134.0,260.0,82.0,350.0,130.5,205.0,78.0,220.0,,,,,,,,,,,,,26.0,,,,,,35.0,3500.0,,,,,,,,,140.0,,,,,,,,,,277.5,2500.0,,,,,,,,,,,65.0,,,,,,,,55.0,,,,25.0,,,,,,,,,,,,,,,,75.0,
2013-06-04,,,,,,,,,154.0,13000.0,135.0,150.0,134.0,260.0,82.0,350.0,130.5,205.0,78.0,220.0,,,,,,,,,,,,,26.0,,,,,,35.0,3500.0,,,,,,,,,140.0,,,,,,,,,,277.5,2500.0,,,,,,,,,,,65.0,,,,,,,,55.0,,,,25.0,,,,,,,,,,,,,,,,75.0,
2013-06-05,3.5,184.0,,,,,,,159.0,15091.0,27.0,163.0,41.0,350.0,32.5,259.0,42.5,256.0,30.0,226.0,,,,,,,,,3.5,216.0,11.0,,31.5,2656.0,,,,,29.5,2522.0,,,,,,,75.0,3620.0,109.0,6603.0,67.5,6000.0,,20000.0,,,,,272.5,8750.0,,,,,,,,,93.5,5080.0,51.0,4544.0,72.5,6625.0,78.0,7125.0,,,105.0,1500.0,,,45.0,,25.0,2500.0,27.0,800.0,335.0,17175.0,65.0,3500.0,41.0,,64.0,7500.0,,,122.0,9500.0
2013-06-06,4.0,250.0,,,,,,,148.0,14500.0,74.0,150.0,75.0,324.0,54.0,262.0,72.5,220.0,60.5,184.0,,,,,,,,,10.5,200.0,35.0,,29.0,2200.0,,,,,30.0,3500.0,,,,,,,55.0,6000.0,135.0,14000.0,,,,,,,,,249.0,10250.0,,,,,,,,,61.5,5533.0,44.5,3500.0,52.5,5150.0,57.5,5200.0,,,65.0,,,,,,,,25.0,,340.0,,60.0,,35.0,,,,130.0,,130.0,
2013-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-09,4.0,,,,,,,,156.0,14833.0,12.5,215.0,18.5,310.0,16.0,293.0,14.0,273.0,12.5,240.0,,,,,,,,,,,11.0,,26.0,2400.0,,,,,30.0,2850.0,,,,,,,55.0,6500.0,135.0,14000.0,,,,,,,,,326.5,3800.0,,,,,,,,,55.0,5000.0,50.5,3500.0,,5000.0,,,,,60.0,,,,,,,,25.0,,,,57.5,5000.0,39.0,3000.0,,,,,122.5,
2013-06-10,4.0,,,,,,,,156.0,14833.0,44.0,215.0,95.5,310.0,55.5,288.0,92.5,247.0,61.5,240.0,,,,,,,,,,,11.0,,26.0,2550.0,,,,,30.0,2850.0,,,,,,,65.0,6500.0,135.0,14000.0,,,,,,,,,344.0,3800.0,,,,,,,,,50.0,5000.0,46.5,3100.0,40.0,4200.0,45.0,4500.0,,,60.0,,,,,,,,25.0,,,,57.5,5000.0,39.0,3000.0,,,,,120.0,
