date,ahire-big_avg_retail_price,ahire-big_avg_wholesale_price,ahire-small_avg_retail_price,ahire-small_avg_wholesale_price,boal-big_avg_retail_price,boal-big_avg_wholesale_price,boal-small_avg_retail_price,boal-small_avg_wholesale_price,chitol-(big)_avg_retail_price,chitol-(big)_avg_wholesale_price,chitol-(small)_avg_retail_price,chitol-(small)_avg_wholesale_price,dried kachki_avg_retail_price,dried kachki_avg_wholesale_price,dried laitta_avg_retail_price,dried laitta_avg_wholesale_price,dried puti_avg_retail_price,dried puti_avg_wholesale_price,dried rupchanda_avg_retail_price,dried rupchanda_avg_wholesale_price,dried shrimp_avg_retail_price,dried shrimp_avg_wholesale_price,dried surma_avg_retail_price,dried surma_avg_wholesale_price,grass carp_avg_retail_price,grass carp_avg_wholesale_price,hilsha_avg_retail_price,hilsha_avg_wholesale_price,kai_avg_retail_price,kai_avg_wholesale_price,katla (local)_avg_retail_price,katla (local)_avg_wholesale_price,katla-big (above 5 kg)_avg_retail_price,katla-big (above 5 kg)_avg_wholesale_price,katla-imported_avg_retail_price,katla-imported_avg_wholesale_price,katla-medium (2.50-4.50 kg)_avg_retail_price,katla-medium (2.50-4.50 kg)_avg_wholesale_price,katla-small (1.50-2.00 kg)_avg_retail_price,katla-small (1.50-2.00 kg)_avg_wholesale_price,koral_avg_retail_price,koral_avg_wholesale_price,magur_avg_retail_price,magur_avg_wholesale_price,mregal-big_avg_retail_price,mregal-big_avg_wholesale_price,mregal-small_avg_retail_price,mregal-small_avg_wholesale_price,pangash (big)_avg_retail_price,pangash (big)_avg_wholesale_price,pangash (small)_avg_retail_price,pangash (small)_avg_wholesale_price,poah_avg_retail_price,poah_avg_wholesale_price,rita_avg_retail_price,rita_avg_wholesale_price,ruhi (imported) big (above 5 kg)_avg_retail_price,ruhi (imported) big (above 5 kg)_avg_wholesale_price,ruhi (imported) medium (2.50-4.50 kg)_avg_retail_price,ruhi (imported) medium (2.50-4.50 kg)_avg_wholesale_price,ruhi (imported) small (1.50-2.00 kg)_avg_retail_price,ruhi (imported) small (1.50-2.00 kg)_avg_wholesale_price,ruhi (local) - medium (2.50-4.50 kg)_avg_retail_price,ruhi (local) - medium (2.50-4.50 kg)_avg_wholesale_price,ruhi (local) - small (1.50-2.00 kg)_avg_retail_price,ruhi (local) - small (1.50-2.00 kg)_avg_wholesale_price,ruhi (local) big (above 5 kg)_avg_retail_price,ruhi (local) big (above 5 kg)_avg_wholesale_price,rupchanda_avg_retail_price,rupchanda_avg_wholesale_price,salted hilsha_avg_retail_price,salted hilsha_avg_wholesale_price,shrimp bagda_avg_retail_price,shrimp bagda_avg_wholesale_price,shrimp golda_avg_retail_price,shrimp golda_avg_wholesale_price,shrimp-small_avg_retail_price,shrimp-small_avg_wholesale_price,silver carp_avg_retail_price,silver carp_avg_wholesale_price,singhi_avg_retail_price,singhi_avg_wholesale_price,telapia_nilotica_avg_retail_price,telapia_nilotica_avg_wholesale_price
2013-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,70000.0,225.0,,,,,,245.0,24000.0,,,260.0,25000.0,,,,,,,,,,,150.0,14000.0,,,,,,,,24000.0,250.0,,,,260.0,25000.0,,,,,,,,,,,385.0,35000.0,165.0,16000.0,,,165.0,15000.0
2013-03-20,,,378.5,45000.0,,,368.0,31000.0,,,,,380.0,,487.5,,420.0,,,,725.0,,,,162.5,16000.0,635.0,62088.0,200.0,17000.0,205.0,16000.0,,,245.0,23500.0,296.5,28500.0,231.5,20683.0,,,625.0,60000.0,186.0,15530.0,153.5,12684.0,117.5,10160.0,109.5,9322.0,150.0,13000.0,,,,,285.0,26500.0,225.0,21600.0,340.0,33000.0,262.0,23632.0,,,,,750.0,,625.0,,490.0,51500.0,351.5,30500.0,151.0,14387.0,550.0,50000.0,151.0,13586.0
2013-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-27,,,550.0,55000.0,,,375.0,,,,,,500.0,,525.0,,550.0,,,,525.0,,,,165.0,16667.0,627.5,73000.0,255.0,24500.0,205.0,16000.0,,,,,290.0,28333.0,231.0,22500.0,,,615.0,53000.0,186.0,18167.0,154.5,14375.0,117.5,11714.0,103.0,9727.0,,,,,,,277.0,26500.0,219.0,21800.0,340.0,33000.0,258.5,25800.0,,,,,750.0,,625.0,,490.0,51500.0,355.0,27000.0,148.5,15620.0,520.0,47000.0,144.0,14420.0
2013-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-03,,,380.0,55000.0,,,375.0,,,,,,370.0,,475.0,,405.0,,,,725.0,,,,161.0,15500.0,646.5,68500.0,187.5,24500.0,205.0,16000.0,,,,,295.0,28333.0,230.0,22500.0,,,625.0,53000.0,186.0,18167.0,153.5,14222.0,123.5,11875.0,105.0,9625.0,150.0,13000.0,,,,,285.0,25750.0,219.0,22000.0,340.0,33000.0,263.0,25727.0,,,,,750.0,,625.0,,490.0,51500.0,340.0,27000.0,150.0,15745.0,550.0,47000.0,144.5,14517.0
2013-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,825.0,80000.0,225.0,,,,,,240.0,23500.0,,,240.0,24500.0,,,,,,,,,,,145.0,13000.0,,,,,,,,24000.0,240.0,,,,250.0,25000.0,,,,,,,,,,,375.0,35000.0,165.0,15000.0,,,165.0,15000.0
2013-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,80000.0,225.0,,,,,,240.0,23500.0,,,240.0,24500.0,,,,,,,,,,,145.0,13000.0,,,,,,,,24000.0,250.0,,,,250.0,25000.0,,,,,,,,,,,375.0,35000.0,165.0,15000.0,,,165.0,15000.0
2013-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,850.0,80000.0,240.0,,,,,,240.0,23500.0,,,240.0,24500.0,,,,,,,,,,,145.0,13000.0,,,,,,,,24000.0,250.0,,,,250.0,25000.0,,,,,,,,,,,375.0,35000.0,165.0,15000.0,,,165.0,15000.0
2013-04-10,,,380.0,55000.0,,,375.0,,,,,,370.0,,475.0,,405.0,,,,725.0,,,,161.0,15500.0,721.0,74222.0,207.0,18000.0,205.0,16000.0,,,250.0,25000.0,300.0,29500.0,234.0,22667.0,,,625.0,60000.0,189.0,18500.0,154.0,14222.0,123.5,11875.0,108.5,10042.0,150.0,13000.0,,,,,292.5,27250.0,225.0,22667.0,348.5,34000.0,263.5,25750.0,,,,,,,625.0,,505.0,52500.0,354.0,32500.0,151.5,15909.0,600.0,60000.0,150.5,14667.0
2013-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-17,,,380.0,,,,338.0,25000.0,,,,,436.5,,475.0,,405.0,,,,600.0,,,,154.5,15500.0,687.0,67222.0,190.0,25000.0,205.0,16000.0,,,,,295.0,28667.0,235.5,22808.0,,,625.0,53000.0,189.0,18500.0,158.5,14556.0,124.5,11889.0,104.0,9292.0,150.0,13000.0,,,,,289.0,28000.0,219.0,21600.0,343.0,30667.0,260.5,25500.0,,,,,,,675.0,,505.0,52500.0,360.0,30000.0,148.5,15433.0,600.0,52000.0,146.5,14517.0
2013-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,78000.0,250.0,,,,,,235.0,23000.0,,,250.0,24000.0,,,,,,,,,,,150.0,12000.0,,,,,,,,23000.0,240.0,,,,250.0,24000.0,,,,,,,,,,,375.0,35000.0,165.0,14500.0,,,160.0,14500.0
2013-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,78000.0,250.0,,,,,,235.0,23500.0,,,250.0,24000.0,,,,,,,,,,,150.0,12000.0,,,,,,,,23500.0,240.0,,,,250.0,24000.0,,,,,,,,,,,375.0,35000.0,165.0,12000.0,,,160.0,14000.0
2013-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,850.0,78000.0,250.0,,,,,,235.0,23500.0,,,250.0,24000.0,,,,,,,,,,,150.0,12000.0,,,,,,,,24000.0,240.0,,,,250.0,25000.0,,,,,,,,,,,375.0,35000.0,175.0,12000.0,,,160.0,14000.0
2013-04-24,,,380.0,,,,375.0,,,,,,403.5,,437.5,,282.5,,,,566.5,,,,153.0,15500.0,634.0,60500.0,203.0,24500.0,205.0,16000.0,,,235.0,24000.0,290.0,28000.0,237.5,22857.0,,,600.0,53000.0,190.0,18667.0,158.5,14556.0,123.5,12111.0,111.0,9577.0,362.5,13000.0,,,,,300.5,26833.0,225.0,21600.0,337.0,30000.0,263.5,25393.0,,,,,,,675.0,,505.0,52500.0,381.5,32500.0,153.0,15246.0,600.0,52000.0,145.5,14554.0
2013-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,850.0,78000.0,240.0,,,,,,235.0,24000.0,,,250.0,24500.0,,,,,,,,,,,150.0,12000.0,,,,,,,,24500.0,250.0,,,,250.0,25000.0,,,,,,,,,,,375.0,35000.0,175.0,12500.0,,,160.0,14000.0
2013-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,850.0,80000.0,240.0,,,,,,240.0,24000.0,,,250.0,24500.0,,,,,,,,,,,150.0,12000.0,,,,,,,,24500.0,250.0,,,,250.0,25000.0,,,,,,,,,,,375.0,36000.0,175.0,15000.0,,,160.0,14000.0
2013-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,80000.0,240.0,,,,,,240.0,24000.0,,,250.0,24500.0,,,,,,,,,,,150.0,12000.0,,,,,,,,24500.0,250.0,,,,250.0,25000.0,,,,,,,,,,,400.0,36000.0,175.0,15000.0,,,160.0,14000.0
2013-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,80000.0,240.0,,,,,,240.0,24000.0,,,250.0,24500.0,,,,,,,,,,,140.0,13000.0,,,,,,,,24500.0,250.0,,,,250.0,25000.0,,,,,,,,,,,400.0,36000.0,175.0,15000.0,,,160.0,14000.0
2013-05-01,,,512.5,,,,400.0,,,,,,487.5,,525.0,,512.5,,,,425.0,,,,180.0,20000.0,611.5,63667.0,182.5,16000.0,,12000.0,,,,,287.5,28000.0,219.5,21250.0,,,600.0,60000.0,202.5,19500.0,152.0,13000.0,126.5,12000.0,120.0,11333.0,225.0,,,,,,272.5,27000.0,225.0,23000.0,322.5,32000.0,245.5,24500.0,,,,,,,750.0,,560.0,54000.0,417.5,30000.0,146.5,15333.0,600.0,60000.0,160.5,16667.0
2013-05-02,,,,,,,,,,,,,,,,,,,,,,,,,143.0,14400.0,625.0,62250.0,240.0,,240.0,,,,240.0,23000.0,,,235.0,22917.0,,,,,181.5,17667.0,156.5,14250.0,122.0,11800.0,102.5,9333.0,,,,,,,292.5,24500.0,236.5,24000.0,350.0,,266.5,26500.0,,,,,,,,,500.0,55000.0,400.0,35000.0,161.0,16571.0,,,141.5,13857.0
2013-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,775.0,78000.0,240.0,,,,,,240.0,23000.0,,,250.0,24500.0,,,,,,,,,,,140.0,12000.0,,,,,,,,24000.0,250.0,,,,250.0,25000.0,,,,,,,,,,,400.0,32000.0,175.0,15000.0,,,160.0,15000.0
2013-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,78000.0,240.0,,,,,,240.0,23000.0,,,250.0,24500.0,,,,,,,,,,,140.0,12000.0,,,,,,,,24000.0,250.0,,,,250.0,25000.0,,,,,,,,,,,400.0,32000.0,175.0,15000.0,,,160.0,15000.0
2013-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,76000.0,240.0,,,,,,240.0,23500.0,,,250.0,24500.0,,,,,,,,,,,140.0,12000.0,,,,,,,,24000.0,250.0,,,,250.0,25000.0,,,,,,,,,,,400.0,32000.0,175.0,15000.0,,,160.0,15000.0
2013-05-08,,,512.5,,750.0,70000.0,397.0,40000.0,,,,,292.5,,437.5,,282.5,,,,600.0,,,,170.0,15857.0,582.5,59350.0,275.0,24000.0,205.0,16000.0,,,240.0,23500.0,287.5,26500.0,234.0,23346.0,,50000.0,590.0,53000.0,205.5,18500.0,157.0,14125.0,133.0,12700.0,115.0,10346.0,150.0,17000.0,,40000.0,,,271.5,25250.0,227.5,22667.0,331.5,29667.0,270.0,25615.0,,,,,,,750.0,,530.0,54500.0,411.5,31000.0,157.0,15443.0,485.0,48000.0,146.0,14780.0
2013-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0,75000.0,240.0,,,,,,240.0,23000.0,,,250.0,24500.0,,,,,,,,,,,140.0,12000.0,,,,,,,,24000.0,250.0,,,,250.0,25000.0,,,,,,,,,,,400.0,32000.0,175.0,15000.0,,,160.0,15000.0
2013-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0,70000.0,240.0,,,,,,240.0,23000.0,,,250.0,24000.0,,,,,,,,,,,145.0,12000.0,,,,,,,,24000.0,250.0,,,,250.0,25000.0,,,,,,,,,,,400.0,32000.0,175.0,15000.0,,,160.0,15000.0
2013-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0,70000.0,240.0,,,,,,240.0,23000.0,,,250.0,24000.0,,,,,,,,,,,145.0,12000.0,,,,,,,,24000.0,250.0,,,,250.0,25000.0,,,,,,,,,,,425.0,32000.0,175.0,15000.0,,,160.0,15000.0
2013-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0,72000.0,240.0,,,,,,240.0,23500.0,,,250.0,24500.0,,,,,,,,,,,145.0,13000.0,,,,,,,,24000.0,250.0,,,,250.0,25000.0,,,,,,,,,,,425.0,36000.0,175.0,15000.0,,,160.0,15000.0
2013-05-15,,,387.0,,775.0,70000.0,462.5,45000.0,,,,,317.5,,437.5,,282.5,,,,600.0,,,,164.5,16800.0,628.0,66375.0,287.0,26000.0,184.0,16000.0,,,250.0,23500.0,301.0,27400.0,246.5,24464.0,,,624.0,46000.0,214.0,19167.0,163.5,13889.0,137.0,13050.0,114.5,10857.0,150.0,13000.0,,,,,268.0,26400.0,232.5,21667.0,320.0,28500.0,275.0,26385.0,,,,,375.0,,750.0,,612.5,60000.0,425.0,36000.0,156.5,16347.0,590.0,47000.0,142.0,14419.0
2013-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,70000.0,225.0,,,,,,250.0,23500.0,,,260.0,24500.0,,,,,,,,,,,145.0,14000.0,,,,,,,,24500.0,260.0,,,,260.0,24000.0,,,,,,,,,,,500.0,42000.0,160.0,15000.0,,,175.0,15000.0
2013-05-22,,,387.0,48000.0,775.0,70000.0,462.5,45000.0,,,,,317.5,,437.5,,282.5,,,,850.0,,,,170.5,17444.0,684.0,73143.0,258.0,20000.0,216.5,16000.0,,,250.0,24000.0,305.0,29000.0,253.0,25250.0,,,633.5,,223.0,19800.0,162.0,14333.0,141.5,13357.0,118.0,11225.0,150.0,13000.0,,,,,276.5,26500.0,231.5,21286.0,310.0,30000.0,283.0,27091.0,,,,,325.0,,750.0,,612.5,55000.0,444.0,45000.0,162.0,17250.0,637.5,50000.0,145.0,14692.0
2013-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,775.0,85000.0,225.0,,,,,,250.0,24000.0,,,260.0,25000.0,,,,,,,,,,,145.0,14000.0,,,,,,,,25000.0,260.0,,,,260.0,26000.0,,,,,,,,,,,475.0,40000.0,160.0,16000.0,,,175.0,15000.0
2013-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-29,,,475.0,48000.0,775.0,70000.0,458.5,45000.0,,,,,425.0,,430.0,,375.0,,,,850.0,,,,161.5,15500.0,627.5,78500.0,202.5,20000.0,170.0,12000.0,,,,,320.0,27750.0,251.5,25125.0,,,575.0,,211.5,20333.0,153.5,14286.0,144.5,13600.0,121.0,11420.0,140.0,13000.0,,,,,281.5,29000.0,230.0,21750.0,320.0,32000.0,289.0,27875.0,,,,,,,750.0,,612.5,60000.0,525.0,,155.0,16222.0,475.0,50000.0,145.5,14550.0
2013-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0,76000.0,225.0,,,,,,250.0,25000.0,,22000.0,10630.0,25000.0,,,,,,,,,14250.0,14500.0,6327.5,13500.0,,,,,,,22500.0,25000.0,250.0,23000.0,,,260.0,26000.0,,,,,,,,,,,425.0,38000.0,5580.0,14000.0,,,161.5,16000.0
2013-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0,76000.0,225.0,,,,,,250.0,25000.0,340.0,22000.0,7162.0,25000.0,,,,,,,105.0,,14250.0,14500.0,4260.0,13500.0,,,,,,,11397.5,25000.0,202.5,23000.0,350.0,,270.0,26000.0,435.0,,,,,,,,,,425.0,38000.0,3761.5,14000.0,,,149.0,16000.0
2013-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0,72000.0,225.0,,,,,,250.0,24000.0,340.0,22000.0,7163.5,24000.0,,,,,,,105.0,,14250.0,14500.0,4260.0,13500.0,,,,,,,11397.5,24500.0,202.5,23000.0,350.0,,275.0,25000.0,435.0,,,,,,,,,,440.0,38000.0,3761.5,14000.0,,,149.0,16000.0
2013-06-05,,,475.0,48000.0,775.0,,512.5,45000.0,,,,,317.5,,430.0,32000.0,282.5,,,,850.0,,,,164.5,16875.0,681.0,87000.0,213.0,20000.0,210.0,16000.0,,,250.0,24000.0,352.0,30429.0,1855.0,24385.0,,,575.0,,213.0,19571.0,155.5,14462.0,1709.0,13350.0,853.5,11331.0,150.0,13000.0,,,245.0,,3463.5,25700.0,231.0,21591.0,358.0,37333.0,279.0,26615.0,,,,,,,,,500.0,55000.0,367.5,36500.0,931.0,15625.0,475.0,50000.0,144.0,14233.0
2013-06-06,,,475.0,,,,350.0,,,,,,,,,,,,,,,,,,200.0,19500.0,637.5,78000.0,222.5,,205.0,,,,250.0,24000.0,405.0,31000.0,4402.5,25200.0,,,,,205.0,19333.0,131.5,13200.0,4839.0,13667.0,1897.0,12571.0,,,,,,,7701.5,28167.0,222.5,21750.0,400.0,40000.0,261.0,26333.0,,,,,,,750.0,,,,475.0,38000.0,1954.0,13857.0,,,155.5,17000.0
2013-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,15500.0,640.0,81333.0,222.5,,205.0,,,,250.0,24000.0,405.0,31000.0,245.0,25000.0,,,,,175.0,18000.0,115.0,14250.0,141.0,13667.0,128.5,12286.0,,,,,,,280.0,27500.0,216.5,19833.0,395.0,43000.0,265.0,21658.0,,,,,,,,,,,372.5,40000.0,151.0,14500.0,,,150.5,14500.0
2013-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,15500.0,640.0,65000.0,222.5,,205.0,,,,250.0,24000.0,405.0,31000.0,3715.0,25000.0,,,,,175.0,18000.0,115.0,14250.0,4839.0,13667.0,1894.5,12286.0,,,,,,,7698.0,28167.0,216.5,20333.0,385.0,40000.0,267.5,27400.0,,,,,,,,,,,372.5,38000.0,2330.0,14500.0,,,152.5,14250.0
2013-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,17333.0,633.5,63250.0,237.5,24500.0,200.0,,,,,,405.0,31000.0,3720.0,24200.0,,,,,175.0,17000.0,187.5,14000.0,4839.0,13667.0,1895.0,12429.0,,,,,,,7696.5,29500.0,202.0,20333.0,385.0,40000.0,279.0,27750.0,,,,,,,,,,,320.0,,2339.0,15000.0,,,155.5,14333.0
