date,egg duck-local_avg_retail_price,egg duck-local_avg_wholesale_price,egg farm-red_avg_retail_price,egg farm-red_avg_wholesale_price,egg farm-white_avg_retail_price,egg farm-white_avg_wholesale_price,egg hen-local_avg_retail_price,egg hen-local_avg_wholesale_price
2018-09-08,42.5,9000.0,35.5,800.0,,,47.5,1025.0
2018-09-09,41.0,930.0,32.0,858.0,30.0,705.0,45.5,1012.0
2018-09-10,41.0,930.0,32.0,860.0,30.0,707.0,45.0,1009.0
2018-09-11,41.0,931.0,32.0,859.0,30.0,704.0,45.5,1012.0
2018-09-12,41.0,935.0,32.0,734.0,30.5,706.0,45.5,1015.0
2018-09-13,41.0,932.0,32.0,736.0,30.0,704.0,45.5,1013.0
2018-09-14,,,,,,,,
2018-09-15,,,33.5,755.0,31.5,720.0,39.0,870.0
2018-09-16,41.0,932.0,32.0,741.0,30.0,708.0,45.5,1013.0
2018-09-17,41.0,932.0,32.0,740.0,30.0,708.0,45.5,1013.0
2018-09-18,41.0,932.0,32.0,743.0,30.5,710.0,45.5,1013.0
2018-09-19,41.0,923.0,32.0,740.0,30.5,707.0,45.5,1011.0
2018-09-20,41.0,930.0,32.0,741.0,30.0,708.0,45.5,1008.0
2018-09-21,,,,,,,,
2018-09-22,,,34.5,800.0,,,,
2018-09-23,41.5,939.0,32.0,745.0,30.5,718.0,45.5,1008.0
2018-09-24,41.0,930.0,32.0,746.0,30.5,718.0,45.5,1009.0
2018-09-25,41.0,933.0,32.0,746.0,31.0,715.0,45.5,1009.0
2018-09-26,41.5,939.0,32.0,744.0,31.0,713.0,45.5,1011.0
2018-09-27,41.0,943.0,32.0,745.0,30.5,715.0,45.0,1001.0
2018-09-28,,,,,,,,
2018-09-29,,,,,,,,
2018-09-30,41.5,942.0,32.5,752.0,31.0,725.0,45.5,1010.0
2018-10-01,41.0,934.0,33.0,753.0,31.5,726.0,45.5,1012.0
2018-10-02,41.5,948.0,33.0,758.0,31.5,731.0,45.5,1009.0
2018-10-03,41.5,946.0,33.0,759.0,31.5,739.0,45.5,1009.0
2018-10-04,42.0,951.0,33.0,761.0,31.5,733.0,45.5,1011.0
2018-10-05,,,,,,,,
2018-10-06,,,33.0,750.0,,,,
2018-10-07,42.0,950.0,33.0,762.0,31.5,738.0,45.5,1011.0
2018-10-08,42.0,955.0,33.0,763.0,32.0,741.0,45.5,1012.0
2018-10-09,42.0,1310.0,33.0,769.0,32.0,743.0,45.5,1011.0
2018-10-10,42.5,1348.0,33.5,904.0,32.5,748.0,45.5,1018.0
2018-10-11,42.5,1350.0,33.5,912.0,32.5,755.0,46.5,1039.0
2018-10-12,,,,,,,,
2018-10-13,,,30.5,720.0,,,46.5,970.0
2018-10-14,42.5,1350.0,34.0,786.0,33.0,767.0,46.5,1039.0
2018-10-15,42.5,1348.0,34.0,789.0,33.0,776.0,46.5,1048.0
2018-10-16,43.0,1344.0,34.0,792.0,33.0,776.0,46.5,1044.0
2018-10-17,42.5,1342.0,34.0,796.0,33.5,779.0,46.5,1049.0
2018-10-18,43.0,1322.0,34.0,797.0,33.5,784.0,46.5,1056.0
2018-10-19,,,,,,,,
2018-10-20,,,,,,,,
2018-10-21,43.0,1331.0,34.5,796.0,33.5,786.0,46.5,1053.0
2018-10-22,43.0,1330.0,34.5,798.0,33.5,787.0,46.5,1053.0
2018-10-23,43.5,1352.0,34.5,802.0,33.5,785.0,46.5,1060.0
2018-10-24,43.5,1351.0,34.5,802.0,33.5,786.0,47.0,1062.0
2018-10-25,43.0,1387.0,34.5,799.0,33.5,782.0,46.5,1055.0
2018-10-26,41.0,920.0,35.5,850.0,,,,
2018-10-27,,,,,,,,
2018-10-28,43.0,1349.0,34.5,800.0,33.5,782.0,47.0,1062.0
2018-10-29,43.0,1350.0,34.5,800.0,33.5,782.0,47.0,1063.0
2018-10-30,43.5,1367.0,34.5,800.0,33.5,783.0,47.0,1068.0
2018-10-31,43.5,1381.0,34.5,805.0,33.5,787.0,47.0,1071.0
2018-11-01,43.5,1389.0,34.5,803.0,33.5,786.0,47.5,1078.0
2018-11-02,,,,,,,,
2018-11-03,,,,,,,,
2018-11-04,43.5,1369.0,34.5,799.0,33.5,778.0,47.0,1068.0
2018-11-05,43.5,1382.0,34.0,792.0,33.0,771.0,46.5,1050.0
2018-11-06,43.5,1372.0,33.5,787.0,33.0,773.0,47.0,1068.0
2018-11-07,43.5,1371.0,33.5,780.0,32.5,764.0,47.5,1067.0
2018-11-08,43.5,1405.0,33.5,776.0,32.5,761.0,46.5,1046.0
2018-11-09,,,,,,,,
2018-11-10,,,,,,,,
2018-11-11,43.5,1374.0,33.0,763.0,32.0,744.0,47.0,1066.0
2018-11-12,43.5,1363.0,32.5,760.0,32.0,743.0,46.5,1055.0
2018-11-13,43.5,1369.0,32.5,753.0,31.5,737.0,47.0,1066.0
2018-11-14,44.0,1370.0,32.0,748.0,31.0,720.0,47.5,1071.0
2018-11-15,43.5,1401.0,32.0,744.0,30.5,721.0,46.5,1054.0
2018-11-16,,,,,,,,
2018-11-17,,,,,,,,
2018-11-18,44.0,1369.0,31.5,735.0,29.5,702.0,46.5,1063.0
2018-11-19,44.0,1367.0,31.5,735.0,29.5,700.0,46.5,1063.0
2018-11-20,43.5,1354.0,31.0,731.0,29.5,696.0,46.5,1063.0
2018-11-21,45.0,1060.0,31.0,717.0,30.5,710.0,50.5,1157.0
2018-11-22,44.0,1357.0,31.0,724.0,29.5,693.0,46.5,1063.0
2018-11-23,,,,,,,,
2018-11-24,,,,,,,,
2018-11-25,,,,,,,,
2018-11-26,43.5,1352.0,31.0,719.0,29.0,685.0,46.5,1065.0
2018-11-27,43.5,1352.0,31.0,716.0,28.5,678.0,46.5,1064.0
2018-11-28,43.5,1354.0,30.5,710.0,29.0,679.0,46.5,1071.0
2018-11-29,43.5,1354.0,30.5,710.0,28.5,678.0,46.5,1064.0
2018-11-30,,,,,,,,
2018-12-01,,,,,,,,
2018-12-02,44.0,1356.0,30.5,706.0,28.5,676.0,46.5,1060.0
2018-12-03,44.0,1356.0,30.5,706.0,29.0,678.0,46.5,1060.0
2018-12-04,44.0,1356.0,30.5,705.0,29.0,679.0,46.5,1060.0
2018-12-05,44.0,1359.0,30.0,705.0,28.5,682.0,47.0,1068.0
2018-12-06,44.0,1379.0,30.0,703.0,29.0,679.0,46.5,1058.0
2018-12-07,,,,,,,,
2018-12-08,,,,,,,,
2018-12-09,44.5,1370.0,33.0,700.0,29.0,678.0,46.5,1060.0
2018-12-10,44.5,1370.0,33.0,699.0,28.5,672.0,46.5,1060.0
2018-12-11,44.0,1021.0,33.0,699.0,29.0,673.0,46.5,1058.0
2018-12-12,44.5,1025.0,33.0,702.0,29.0,678.0,46.5,1065.0
2018-12-13,44.5,1025.0,33.5,702.0,28.5,678.0,46.5,1058.0
2018-12-14,,,,,,,,
2018-12-15,,,,,,,,
2018-12-16,,,,,,,,
2018-12-17,44.5,1025.0,34.0,707.0,29.0,682.0,46.5,1058.0
2018-12-18,44.5,1027.0,34.0,708.0,29.0,681.0,46.5,1063.0
2018-12-19,44.5,1026.0,33.5,709.0,29.0,685.0,47.0,1071.0
2018-12-20,45.0,1035.0,34.0,712.0,29.5,690.0,46.5,1570.0
2018-12-21,,,,,,,,
2018-12-22,,,,,,,,
2018-12-23,45.0,1038.0,31.0,726.0,30.0,710.0,46.5,1570.0
2018-12-24,44.0,1036.0,31.0,738.0,30.5,724.0,46.5,1598.0
2018-12-25,,,31.0,720.0,,,,
2018-12-26,45.0,1042.0,31.5,741.0,30.5,724.0,47.5,1552.0
2018-12-27,45.0,1038.0,32.0,746.0,30.5,733.0,46.5,1584.0
2018-12-28,,,,,,,,
2018-12-29,,,,,,,,
2018-12-30,45.5,1080.0,33.0,780.0,29.5,720.0,,
2018-12-31,45.0,1038.0,32.0,752.0,31.0,735.0,46.5,1569.0
2019-01-01,44.0,1029.0,32.5,759.0,31.5,746.0,46.5,1574.0
2019-01-02,44.5,1030.0,32.5,761.0,31.5,746.0,47.5,1076.0
2019-01-03,44.5,1030.0,32.5,762.0,31.5,744.0,47.5,1076.0
2019-01-04,,,,,,,,
2019-01-05,47.0,870.0,33.0,750.0,31.0,740.0,,
2019-01-06,45.0,1037.0,33.0,768.0,31.5,748.0,47.5,1073.0
2019-01-07,45.0,1037.0,33.0,766.0,31.5,746.0,47.5,1073.0
2019-01-08,45.0,1037.0,33.0,767.0,31.5,747.0,47.5,1073.0
2019-01-09,45.0,1037.0,33.0,764.0,31.5,744.0,47.5,1078.0
2019-01-10,45.0,1031.0,33.0,763.0,31.5,744.0,47.0,1058.0
2019-01-11,,,,,,,,
2019-01-12,,,,,,,,
2019-01-13,45.0,1041.0,33.0,762.0,31.5,750.0,46.5,1065.0
2019-01-14,45.0,1035.0,33.0,761.0,32.0,750.0,45.5,1041.0
2019-01-15,45.0,1040.0,33.0,760.0,32.0,751.0,46.5,1044.0
2019-01-16,45.0,1050.0,32.5,754.0,31.5,743.0,47.5,1078.0
2019-01-17,45.0,1050.0,32.5,756.0,31.5,743.0,46.5,1068.0
2019-01-18,,,,,,,,
2019-01-19,,,,,,,,
2019-01-20,45.0,1050.0,32.5,755.0,31.5,745.0,47.5,1076.0
2019-01-21,45.0,1046.0,32.5,751.0,31.5,741.0,46.5,1066.0
2019-01-22,46.0,1052.0,32.5,749.0,31.5,740.0,46.5,1068.0
2019-01-23,46.0,1062.0,32.5,748.0,31.5,738.0,46.5,1068.0
2019-01-24,45.5,1064.0,32.5,747.0,31.5,735.0,46.5,1068.0
2019-01-25,,,,,,,,
2019-01-26,,,,,,,,
2019-01-27,46.0,1060.0,32.5,745.0,31.5,731.0,46.5,1068.0
2019-01-28,46.5,1068.0,32.5,746.0,31.5,730.0,46.5,1068.0
2019-01-29,46.5,1068.0,32.5,746.0,31.0,730.0,46.5,1068.0
2019-01-30,46.0,1064.0,32.5,746.0,31.0,729.0,47.5,1078.0
2019-01-31,46.0,1065.0,32.5,746.0,31.0,728.0,46.5,1068.0
2019-02-01,,,,,,,,
2019-02-02,,,,,,,,
2019-02-03,46.0,1068.0,32.0,746.0,31.0,727.0,46.5,1068.0
2019-02-04,46.0,1068.0,32.5,748.0,31.0,727.0,46.5,1068.0
2019-02-05,46.5,1077.0,32.0,746.0,31.0,727.0,46.5,1068.0
2019-02-06,46.5,1080.0,32.0,746.0,31.0,730.0,47.5,1078.0
2019-02-07,46.5,1077.0,32.5,748.0,31.0,732.0,46.5,1064.0
2019-02-08,,,,,,,,
2019-02-09,,,,,,,,
2019-02-10,47.0,1098.0,32.5,753.0,31.5,739.0,46.5,1064.0
2019-02-11,47.0,1098.0,32.5,753.0,31.5,741.0,46.5,1069.0
2019-02-12,47.0,1099.0,32.5,754.0,31.5,736.0,47.0,1079.0
2019-02-13,47.0,1099.0,32.5,755.0,31.5,746.0,46.5,1058.0
2019-02-14,47.0,1106.0,33.0,761.0,32.0,760.0,47.5,1073.0
2019-02-15,,,,,35.0,750.0,,
2019-02-16,,,,,,,,
2019-02-17,47.5,1102.0,33.5,771.0,32.5,763.0,47.5,1075.0
2019-02-18,47.5,1112.0,33.5,775.0,32.5,762.0,47.5,1075.0
2019-02-19,47.5,1109.0,33.5,772.0,33.0,763.0,47.5,1079.0
2019-02-20,47.0,1102.0,33.5,770.0,33.0,763.0,47.0,1075.0
2019-02-21,,,,,,,,
2019-02-22,,,,,,,,
2019-02-23,,,,,,,,
2019-02-24,46.0,1517.0,33.5,770.0,33.0,760.0,46.5,1065.0
2019-02-25,46.0,1517.0,33.5,772.0,33.0,764.0,46.5,1065.0
2019-02-26,46.0,1504.0,33.0,769.0,32.5,763.0,47.5,1076.0
2019-02-27,46.0,1498.0,33.0,768.0,33.0,763.0,47.5,1076.0
2019-02-28,46.0,1479.0,33.0,770.0,32.5,760.0,47.5,1079.0
2019-03-01,,,,,,,,
2019-03-02,,,,,,,,
2019-03-03,46.0,1520.0,33.5,777.0,32.5,762.0,47.5,1094.0
2019-03-04,45.5,1495.0,33.5,777.0,32.5,759.0,47.5,1090.0
2019-03-05,45.5,1466.0,33.5,778.0,32.5,759.0,47.5,1093.0
2019-03-06,45.0,1039.0,33.5,779.0,32.5,759.0,47.5,1093.0
2019-03-07,45.0,1037.0,33.5,778.0,32.5,762.0,47.5,1093.0
2019-03-08,,,,,,,,
2019-03-09,42.0,900.0,33.5,790.0,,,52.0,1150.0
2019-03-10,45.0,1049.0,33.5,780.0,33.0,764.0,47.5,1083.0
2019-03-11,45.0,1040.0,33.5,781.0,33.0,765.0,47.5,1093.0
2019-03-12,45.0,1042.0,34.0,837.0,33.0,766.0,47.5,1093.0
2019-03-13,45.0,1044.0,34.0,843.0,33.0,769.0,48.5,1102.0
2019-03-14,45.0,1036.0,34.0,852.0,33.5,778.0,48.0,1083.0
2019-03-15,,,,,,,,
2019-03-16,,,,,,,,
2019-03-17,,,34.0,750.0,,,,
2019-03-18,45.0,1043.0,34.5,865.0,34.0,795.0,48.5,1101.0
2019-03-19,45.0,1047.0,34.5,805.0,34.0,797.0,48.5,1096.0
2019-03-20,45.5,1059.0,35.0,811.0,34.5,798.0,48.5,1104.0
2019-03-21,46.0,1063.0,34.5,812.0,34.5,799.0,48.5,1096.0
2019-03-22,39.0,950.0,34.5,820.0,,,,
2019-03-23,,,,,,,,
2019-03-24,46.0,1066.0,34.5,878.0,34.0,798.0,49.5,1121.0
2019-03-25,46.0,1059.0,35.0,871.0,34.5,797.0,48.5,1096.0
2019-03-26,54.0,1150.0,35.5,810.0,35.5,800.0,43.5,1000.0
2019-03-27,45.5,1051.0,35.0,870.0,34.5,801.0,48.5,1096.0
2019-03-28,45.0,1040.0,35.0,876.0,34.0,800.0,48.5,1098.0
2019-03-29,,,,,,,,
2019-03-30,,,,,,,,
2019-03-31,44.5,1030.0,35.0,879.0,34.0,798.0,48.0,1088.0
2019-04-01,45.0,1037.0,35.0,873.0,34.0,802.0,60.0,1092.0
2019-04-02,44.5,1030.0,34.5,872.0,34.0,798.0,60.5,1106.0
2019-04-03,45.0,1039.0,34.5,867.0,34.5,803.0,60.0,1101.0
2019-04-04,45.0,1038.0,34.5,867.0,34.0,797.0,60.0,1099.0
2019-04-05,,,,,,,,
2019-04-06,,,,,,,,
2019-04-07,45.0,1038.0,34.5,864.0,34.0,795.0,60.0,1099.0
2019-04-08,45.0,1038.0,34.5,861.0,34.0,797.0,60.0,1099.0
2019-04-09,45.0,1034.0,34.5,860.0,33.5,785.0,59.5,1092.0
2019-04-10,45.0,1040.0,34.5,853.0,33.5,786.0,59.5,1114.0
2019-04-11,45.0,1040.0,34.5,852.0,33.5,789.0,60.0,1108.0
2019-04-12,,,,,,,,
2019-04-13,,,26.5,580.0,,,,
2019-04-14,48.0,1130.0,33.5,805.0,33.0,770.0,59.0,1400.0
2019-04-15,45.0,1042.0,34.0,852.0,33.5,783.0,60.0,1108.0
2019-04-16,45.0,1052.0,34.0,789.0,33.5,780.0,60.0,1108.0
2019-04-17,45.0,1049.0,33.5,783.0,33.0,773.0,60.0,1115.0
2019-04-18,45.0,1053.0,33.5,785.0,33.0,774.0,61.0,1108.0
2019-04-19,,,,,,,,
2019-04-20,35.0,870.0,34.0,840.0,,,,
2019-04-21,44.5,1034.0,33.5,776.0,32.5,748.0,61.0,1106.0
2019-04-22,,,,,,,,
2019-04-23,44.5,1033.0,33.0,765.0,31.0,748.0,60.5,1111.0
2019-04-24,43.0,1009.0,32.5,761.0,31.0,741.0,60.0,1122.0
2019-04-25,43.0,996.0,32.5,758.0,30.5,735.0,60.5,1111.0
2019-04-26,43.0,1025.0,30.0,710.0,,,54.0,1150.0
2019-04-27,51.0,1200.0,33.0,770.0,31.0,760.0,,
2019-04-28,42.0,983.0,32.0,749.0,29.5,716.0,62.5,1114.0
2019-04-29,42.0,989.0,35.0,742.0,29.0,696.0,60.0,1107.0
2019-04-30,42.0,993.0,35.0,737.0,29.0,691.0,60.5,1105.0
2019-05-01,42.0,1017.0,31.0,738.0,32.0,700.0,52.0,1173.0
2019-05-02,41.0,958.0,31.0,722.0,28.0,674.0,60.0,1095.0
2019-05-03,37.5,950.0,29.0,700.0,,,55.0,1200.0
2019-05-04,,,,,,,,
2019-05-05,41.5,975.0,31.0,719.0,28.5,671.0,60.0,1106.0
2019-05-06,41.0,964.0,31.0,721.0,28.5,679.0,59.0,1101.0
2019-05-07,41.5,964.0,31.0,713.0,28.5,679.0,48.5,1103.0
2019-05-08,41.5,967.0,31.0,713.0,28.5,674.0,49.0,1112.0
2019-05-09,41.0,962.0,31.0,712.0,28.5,677.0,48.5,1113.0
2019-05-10,51.0,1200.0,31.0,670.0,31.0,670.0,,
2019-05-11,,,,,,,,
2019-05-12,41.0,952.0,31.0,715.0,30.0,685.0,48.5,1113.0
2019-05-13,41.0,952.0,30.5,707.0,29.5,672.0,48.5,1113.0
2019-05-14,41.0,946.0,30.5,707.0,29.5,667.0,49.0,1114.0
2019-05-15,40.0,942.0,30.5,704.0,29.5,673.0,49.0,1121.0
2019-05-16,40.0,935.0,30.0,699.0,29.0,663.0,48.5,1106.0
2019-05-17,,,27.5,630.0,25.5,580.0,,
2019-05-18,,,27.5,630.0,25.5,580.0,,
2019-05-19,40.0,937.0,30.0,699.0,29.0,666.0,48.5,1106.0
2019-05-20,40.0,941.0,30.0,699.0,29.0,666.0,49.0,1111.0
2019-05-21,40.0,939.0,30.0,698.0,29.0,666.0,49.0,1111.0
2019-05-22,40.0,934.0,30.0,695.0,29.0,664.0,49.0,1113.0
2019-05-23,40.0,931.0,30.0,694.0,29.0,661.0,48.5,1104.0
2019-05-24,,,27.5,635.0,25.5,580.0,,
2019-05-25,35.0,870.0,31.0,735.0,25.5,580.0,,
2019-05-26,40.0,930.0,30.0,691.0,29.0,654.0,48.5,1110.0
2019-05-27,40.0,929.0,30.0,692.0,28.5,664.0,48.5,1101.0
2019-05-28,40.0,934.0,30.0,695.0,29.0,662.0,48.5,1106.0
2019-05-29,39.5,924.0,30.0,699.0,29.0,668.0,49.0,1114.0
2019-05-30,40.0,930.0,30.0,699.0,29.0,671.0,48.5,1110.0
2019-05-31,33.5,795.0,28.5,677.0,27.5,630.0,59.0,1375.0
2019-06-01,40.0,1050.0,30.0,690.0,27.5,630.0,55.0,1200.0
2019-06-02,35.5,850.0,30.0,705.0,29.0,690.0,42.5,1000.0
2019-06-03,40.0,935.0,31.0,713.0,29.5,688.0,47.5,1093.0
2019-06-04,42.5,1050.0,36.5,900.0,,,51.5,1260.0
2019-06-05,37.5,875.0,30.5,710.0,30.5,715.0,48.0,1083.0
2019-06-06,,,,,,,,
2019-06-07,,,,,,,,
2019-06-08,,,,,,,,
2019-06-09,40.0,929.0,31.0,726.0,30.0,696.0,48.0,1100.0
2019-06-10,40.0,936.0,32.0,741.0,30.5,711.0,48.5,1102.0
2019-06-11,40.0,929.0,32.5,751.0,32.0,733.0,48.5,1100.0
2019-06-12,40.0,929.0,32.5,752.0,32.0,742.0,48.5,1102.0
2019-06-13,40.0,934.0,33.0,761.0,32.5,743.0,48.5,1108.0
2019-06-14,,,,,,,,
2019-06-15,,,,,,,,
2019-06-16,41.0,941.0,33.0,764.0,33.0,754.0,48.0,1096.0
2019-06-17,40.5,935.0,33.5,767.0,33.0,766.0,47.5,1088.0
2019-06-18,41.0,948.0,33.5,772.0,33.5,771.0,48.0,1096.0
2019-06-19,41.0,945.0,33.5,779.0,33.5,771.0,48.5,1106.0
2019-06-20,41.0,944.0,33.5,777.0,33.0,764.0,48.5,1106.0
2019-06-21,,,,,,,,
2019-06-22,,,,,,,,
2019-06-23,41.0,953.0,34.0,788.0,33.5,784.0,48.0,1103.0
2019-06-24,41.0,945.0,34.0,792.0,34.0,786.0,48.0,1103.0
2019-06-25,41.0,947.0,34.0,794.0,34.0,793.0,48.0,1106.0
2019-06-26,41.5,958.0,34.5,804.0,34.5,807.0,48.5,1115.0
2019-06-27,41.5,959.0,34.5,806.0,34.5,809.0,48.0,1106.0
2019-06-28,,,,,,,,
2019-06-29,,,,,,,,
2019-06-30,41.0,953.0,35.0,820.0,34.5,812.0,48.0,1111.0
2019-07-01,41.5,954.0,35.0,819.0,34.5,812.0,47.5,1106.0
2019-07-02,51.5,2126.0,35.0,820.0,34.5,815.0,48.0,1117.0
2019-07-03,41.5,967.0,35.0,823.0,34.5,818.0,48.5,1125.0
2019-07-04,41.5,966.0,35.0,824.0,35.0,820.0,48.5,1115.0
2019-07-05,,,,,,,,
2019-07-06,,,,,,,,
2019-07-07,53.0,2313.0,35.5,835.0,35.5,836.0,48.5,1121.0
2019-07-08,42.5,992.0,36.0,840.0,35.5,830.0,49.0,1122.0
2019-07-09,43.5,1015.0,36.5,850.0,35.5,835.0,48.5,1120.0
2019-07-10,43.5,1132.0,36.5,853.0,35.5,840.0,49.0,1135.0
2019-07-11,54.5,2404.0,37.0,859.0,36.0,849.0,49.5,1129.0
2019-07-12,,,,,,,,
2019-07-13,43.0,1020.0,37.0,890.0,37.0,890.0,49.0,1150.0
2019-07-14,44.5,1049.0,37.0,872.0,36.0,844.0,50.0,1143.0
2019-07-15,45.0,1167.0,37.5,879.0,37.5,869.0,50.0,1143.0
2019-07-16,45.0,1169.0,37.5,881.0,37.5,882.0,50.0,1143.0
2019-07-17,45.0,1175.0,37.5,884.0,37.5,882.0,49.5,1135.0
2019-07-18,45.0,1174.0,37.5,877.0,37.0,872.0,49.0,1121.0
2019-07-19,47.0,1100.0,39.0,930.0,39.0,930.0,51.0,1160.0
2019-07-20,,,,,,,,
2019-07-21,44.0,1154.0,37.0,873.0,36.5,852.0,49.5,1136.0
2019-07-22,44.5,1044.0,37.0,872.0,36.5,850.0,49.0,1129.0
2019-07-23,45.0,1046.0,36.5,861.0,36.0,838.0,49.5,1134.0
2019-07-24,45.0,1041.0,36.5,850.0,36.0,844.0,49.5,1143.0
2019-07-25,45.0,1043.0,36.0,851.0,36.0,844.0,49.5,1138.0
2019-07-26,44.5,1020.0,35.5,825.0,,,44.5,1020.0
2019-07-27,44.5,1020.0,37.5,950.0,,,44.5,1020.0
2019-07-28,45.0,1048.0,36.5,854.0,36.0,847.0,50.0,1148.0
2019-07-29,45.0,1048.0,36.5,860.0,36.0,851.0,50.0,1148.0
2019-07-30,45.0,1050.0,36.5,861.0,36.0,851.0,50.0,1148.0
2019-07-31,45.0,1049.0,37.0,864.0,36.0,856.0,49.5,1146.0
2019-08-01,45.0,1049.0,36.5,860.0,36.0,849.0,49.5,1146.0
2019-08-02,,,,,,,,
2019-08-03,45.0,1050.0,35.5,860.0,35.5,860.0,49.0,1150.0
2019-08-04,45.5,1056.0,37.0,862.0,36.0,843.0,49.5,1146.0
2019-08-05,45.5,1057.0,36.5,858.0,35.5,837.0,49.5,1146.0
2019-08-06,45.5,1061.0,36.5,857.0,35.5,836.0,49.5,1146.0
2019-08-07,45.5,1064.0,36.5,856.0,36.0,842.0,50.0,1155.0
2019-08-08,45.5,1059.0,36.5,852.0,35.5,838.0,49.5,1139.0
2019-08-09,41.5,975.0,33.5,790.0,35.5,860.0,49.0,1150.0
2019-08-10,45.0,1050.0,37.0,870.0,37.0,870.0,49.0,1150.0
2019-08-11,45.0,1025.0,35.0,825.0,37.0,870.0,49.0,1150.0
2019-08-12,,,,,,,,
2019-08-13,,,,,,,,
2019-08-14,45.5,1053.0,36.5,854.0,36.0,844.0,50.0,1149.0
2019-08-15,42.5,1000.0,37.0,880.0,,,55.0,1300.0
2019-08-16,44.5,1020.0,35.5,825.0,,,44.5,1020.0
2019-08-17,43.5,1020.0,35.0,830.0,35.0,830.0,49.0,1150.0
2019-08-18,45.0,1046.0,36.0,850.0,36.0,836.0,49.0,1140.0
2019-08-19,45.0,1042.0,36.0,845.0,35.5,831.0,49.0,1140.0
2019-08-20,45.0,1038.0,36.0,843.0,35.5,829.0,49.0,1140.0
2019-08-21,45.0,1046.0,36.0,841.0,35.0,820.0,50.0,1158.0
2019-08-22,45.0,1043.0,35.5,838.0,35.0,822.0,49.5,1145.0
2019-08-23,,,,,,,,
2019-08-24,,,,,,,,
2019-08-25,44.5,1038.0,35.0,823.0,34.0,803.0,49.5,1145.0
2019-08-26,44.5,1040.0,35.0,820.0,34.0,800.0,49.5,1143.0
2019-08-27,44.5,1028.0,35.0,816.0,34.0,800.0,49.5,1145.0
2019-08-28,44.5,1030.0,34.5,801.0,33.5,787.0,49.5,1143.0
2019-08-29,44.5,1030.0,34.0,797.0,33.5,786.0,49.5,1138.0
2019-08-30,,,,,,,,
2019-08-31,,,,,,,,
2019-09-01,43.5,1013.0,34.0,788.0,33.0,765.0,49.5,1138.0
2019-09-02,43.5,1008.0,34.0,782.0,33.0,753.0,49.5,1138.0
2019-09-03,43.5,1008.0,34.0,780.0,32.5,747.0,49.5,1138.0
2019-09-04,43.0,1005.0,33.5,772.0,32.0,741.0,49.0,1140.0
2019-09-05,43.5,1007.0,33.0,770.0,32.0,740.0,49.0,1135.0
2019-09-06,,,,,,,,
2019-09-07,,,,,,,,
2019-09-08,43.0,994.0,33.0,763.0,32.0,732.0,49.0,1135.0
2019-09-09,43.0,994.0,33.0,766.0,32.0,737.0,49.0,1135.0
2019-09-10,41.0,950.0,33.5,755.0,32.5,750.0,46.0,1100.0
2019-09-11,43.5,1003.0,33.0,769.0,32.0,738.0,49.0,1135.0
2019-09-12,43.5,1003.0,33.0,769.0,32.0,740.0,48.5,1130.0
2019-09-13,41.0,950.0,33.0,800.0,33.0,800.0,47.0,1120.0
2019-09-14,,,,,,,,
2019-09-15,43.5,1000.0,33.5,778.0,32.0,744.0,48.5,1126.0
2019-09-16,43.5,1009.0,34.0,783.0,32.0,757.0,48.5,1126.0
2019-09-17,44.0,1016.0,34.0,794.0,33.0,771.0,48.5,1126.0
2019-09-18,44.5,1025.0,34.0,803.0,33.0,779.0,48.5,1126.0
2019-09-19,44.5,1024.0,34.5,805.0,33.0,784.0,48.5,1120.0
2019-09-20,,,,,,,,
2019-09-21,,,,,,,,
2019-09-22,44.5,1028.0,35.0,821.0,34.0,796.0,48.5,1124.0
2019-09-23,44.5,1033.0,35.0,823.0,34.0,796.0,48.5,1126.0
2019-09-24,44.5,1034.0,35.0,825.0,34.0,801.0,48.5,1126.0
2019-09-25,44.5,1479.0,35.0,823.0,34.0,798.0,49.0,1134.0
2019-09-26,44.5,1039.0,35.0,828.0,34.5,806.0,49.0,1129.0
2019-09-27,,,,,,,,
2019-09-28,,,37.5,900.0,36.5,840.0,,
2019-09-29,45.5,1056.0,36.0,843.0,35.5,828.0,49.5,1138.0
2019-09-30,45.0,1054.0,36.5,857.0,35.5,841.0,49.5,1138.0
2019-10-01,45.0,1053.0,36.5,858.0,35.5,836.0,49.5,1142.0
2019-10-02,45.0,1053.0,37.0,864.0,35.5,813.0,50.0,1151.0
2019-10-03,46.0,1056.0,37.0,865.0,35.5,808.0,49.5,1146.0
2019-10-04,46.0,1050.0,33.0,785.0,32.5,750.0,49.0,1120.0
2019-10-05,52.5,1240.0,36.5,820.0,,,55.0,1220.0
2019-10-06,46.0,1060.0,37.0,864.0,35.5,805.0,50.5,1158.0
2019-10-07,46.0,1062.0,37.0,865.0,35.5,810.0,50.5,1158.0
2019-10-08,44.5,1010.0,36.0,833.0,,,48.5,1085.0
2019-10-09,46.0,1066.0,37.0,864.0,35.5,841.0,49.5,1146.0
2019-10-10,46.0,1065.0,37.0,865.0,35.5,841.0,49.5,1146.0
2019-10-11,44.5,1020.0,35.5,825.0,,,44.5,1020.0
2019-10-12,44.5,1020.0,35.5,825.0,,,44.5,1020.0
2019-10-13,46.0,1065.0,37.0,863.0,35.5,841.0,49.5,1148.0
2019-10-14,46.0,1066.0,37.0,866.0,36.0,843.0,50.0,1153.0
